Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2025-08-30,2025,August,Turmeric,6798.58,8251.46,7629.57,22.54,2
2025-09-02,2025,September,Turmeric,9518.18,11823.95,10671.06,140.3,2
2025-09-03,2025,September,Turmeric,9684.55,12886.33,10823.39,326.04,7
2025-09-04,2025,September,Turmeric,9768.33,11875.66,10825.94,212.8,3
2025-09-05,2025,September,Turmeric,9693.39,12106.25,10697.52,496.13,5
2025-09-06,2025,September,Turmeric,6500.0,7350.0,6762.0,8.43,1
2025-09-08,2025,September,Turmeric,9942.06,11918.07,11021.59,678.94,7
2025-09-09,2025,September,Turmeric,9692.25,11837.92,10935.43,388.21,4
2025-09-10,2025,September,Turmeric,9890.28,12040.36,10840.52,303.11,6
2025-09-11,2025,September,Turmeric,10283.43,12144.1,11271.49,864.54,6
2025-09-12,2025,September,Turmeric,9658.04,11805.59,10573.72,639.01,7
2025-09-13,2025,September,Turmeric,9811.96,11603.89,10718.7,210.7,5
2025-09-15,2025,September,Turmeric,9794.69,11996.02,11118.33,639.8,7
2025-09-16,2025,September,Turmeric,9711.33,11784.53,10744.25,217.2,3
2025-09-17,2025,September,Turmeric,9133.12,11012.36,10329.11,64.91,5
2025-09-18,2025,September,Turmeric,10125.26,12026.36,11109.14,593.4,7
2025-09-19,2025,September,Turmeric,9421.29,11571.35,10428.91,677.73,7
2025-09-20,2025,September,Turmeric,9546.81,11404.87,10563.53,59.6,3
2025-09-22,2025,September,Turmeric,9982.69,11944.41,11498.04,87.7,2
2025-09-23,2025,September,Turmeric,9563.8,11980.33,10979.37,518.99,6
2025-09-24,2025,September,Turmeric,9869.37,11808.07,10961.97,289.21,5
2025-09-25,2025,September,Turmeric,9986.47,11729.04,10857.09,685.86,5
2025-09-26,2025,September,Turmeric,9423.56,12012.2,10725.53,342.71,3
2025-09-27,2025,September,Turmeric,13890.24,17219.84,15654.75,24.19,3
2025-09-29,2025,September,Turmeric,10079.45,12370.31,11231.85,453.57,6
2025-09-30,2025,September,Turmeric,10068.74,12502.26,11393.48,297.18,5
2025-10-01,2025,October,Turmeric,12914.06,19730.47,14687.5,25.6,2
2025-10-03,2025,October,Turmeric,9660.34,12027.45,10796.02,347.52,8
2025-10-04,2025,October,Turmeric,10200.0,11300.0,10750.0,3.0,1
2025-10-06,2025,October,Turmeric,10021.54,12483.05,11275.75,321.8,6
2025-10-07,2025,October,Turmeric,10324.77,12502.45,11387.17,261.45,4
2025-10-08,2025,October,Turmeric,10843.17,13128.71,12102.92,247.4,5
2025-10-09,2025,October,Turmeric,10687.2,13278.59,11987.12,155.21,3
2025-10-10,2025,October,Turmeric,6000.0,7000.0,6658.0,1.8,1
2025-10-11,2025,October,Turmeric,18000.0,23000.0,20500.0,17.2,1
2025-10-13,2025,October,Turmeric,10056.45,13034.95,12046.77,708.54,7
2025-10-14,2025,October,Turmeric,11228.19,14268.96,12802.13,350.11,5
2025-10-15,2025,October,Turmeric,10618.26,13908.48,12146.62,274.68,6
2025-10-16,2025,October,Turmeric,10649.52,14447.0,12655.97,329.3,4
2025-10-17,2025,October,Turmeric,16032.43,20048.65,17970.27,18.5,2
2025-10-18,2025,October,Turmeric,13000.0,13000.0,13000.0,4.1,1
2025-10-22,2025,October,Turmeric,9000.0,12331.0,10000.0,1.6,1
2025-10-23,2025,October,Turmeric,12003.66,15527.61,13765.72,256.8,2
2025-10-25,2025,October,Turmeric,18000.0,23000.0,20500.0,10.0,1
2025-10-27,2025,October,Turmeric,11272.83,13718.69,12783.56,525.93,6
2025-10-28,2025,October,Turmeric,10909.31,14178.17,13271.47,249.2,3
2025-10-29,2025,October,Turmeric,11396.54,15015.58,13552.29,288.8,5
2025-10-30,2025,October,Turmeric,11280.03,14008.79,12981.61,432.1,5
2025-10-31,2025,October,Turmeric,11177.87,13911.47,12689.41,344.89,5
2025-11-01,2025,November,Turmeric,15160.26,19026.4,17149.17,13.01,3
2025-11-03,2025,November,Turmeric,10871.95,13548.71,12704.7,74.11,3
2025-11-04,2025,November,Turmeric,12975.76,16120.65,14548.2,175.3,2
2025-11-05,2025,November,Turmeric,11900.0,14500.0,13200.0,100.0,1
2025-11-06,2025,November,Turmeric,10712.22,14279.31,12742.41,121.1,2
2025-11-07,2025,November,Turmeric,11574.12,14353.51,13103.39,286.7,4
2025-11-08,2025,November,Turmeric,11900.0,14200.0,13050.0,130.0,1
2025-11-10,2025,November,Turmeric,12477.46,15186.13,13835.26,173.0,3
2025-11-11,2025,November,Turmeric,13158.57,15230.65,14194.61,197.7,2
2025-11-12,2025,November,Turmeric,13126.21,15789.51,14457.86,206.0,3
2025-11-13,2025,November,Turmeric,12657.15,15199.8,13928.48,148.9,2
2025-11-14,2025,November,Turmeric,12594.85,15787.27,14160.5,188.5,3
2025-11-17,2025,November,Turmeric,12738.71,15236.56,13996.58,204.6,3
2025-11-18,2025,November,Turmeric,11883.03,14701.75,13709.15,188.13,4
2025-11-19,2025,November,Turmeric,12352.04,14400.53,13429.53,132.2,3
2025-11-20,2025,November,Turmeric,18500.0,23000.0,20750.0,2.0,1
2025-11-21,2025,November,Turmeric,12876.6,15282.41,14032.04,200.23,4
2025-11-24,2025,November,Turmeric,11190.4,14066.43,13199.38,212.19,5
2025-11-25,2025,November,Turmeric,12464.44,14337.99,13432.3,157.6,3
2025-11-26,2025,November,Turmeric,12933.23,15598.16,14183.37,150.36,4
2025-11-27,2025,November,Turmeric,18500.0,23000.0,20750.0,8.1,1
2025-11-28,2025,November,Turmeric,12769.38,15333.0,14036.71,83.48,3
2025-12-01,2025,December,Turmeric,12758.66,15079.92,13967.76,76.2,2
2025-12-02,2025,December,Turmeric,18500.0,23000.0,20750.0,5.7,1
2025-12-03,2025,December,Turmeric,12728.32,15452.28,14219.29,149.95,5
2025-12-04,2025,December,Turmeric,12512.94,14640.24,13575.83,259.15,4
2025-12-05,2025,December,Turmeric,12200.66,14383.74,13449.67,196.58,3
2025-12-08,2025,December,Turmeric,11876.58,15599.5,13723.07,224.17,4
2025-12-09,2025,December,Turmeric,12778.45,15466.62,14122.54,157.3,2
2025-12-10,2025,December,Turmeric,11708.11,15510.0,14231.45,368.8,4
2025-12-11,2025,December,Turmeric,12360.79,15159.55,13774.08,222.07,4
2025-12-12,2025,December,Turmeric,12596.26,15214.36,13908.48,196.4,4
2025-12-15,2025,December,Turmeric,12441.18,15643.7,14221.76,190.4,2
2025-12-16,2025,December,Turmeric,14040.54,17210.53,15625.53,140.6,2
2025-12-17,2025,December,Turmeric,13152.17,17105.23,14850.82,158.7,3
2025-12-18,2025,December,Turmeric,13169.78,15491.01,14330.4,232.5,3
2025-12-19,2025,December,Turmeric,18500.0,23000.0,20750.0,6.3,1
2025-12-22,2025,December,Turmeric,13495.5,15893.35,14694.43,100.09,2
2025-12-23,2025,December,Turmeric,13632.61,16260.53,14946.57,128.2,2
2025-12-24,2025,December,Turmeric,13952.74,16633.44,15406.27,125.9,2
2025-12-25,2025,December,Turmeric,13663.79,16614.08,15084.05,219.8,3
2025-12-26,2025,December,Turmeric,12879.8,16761.78,15425.35,273.7,4
2025-12-29,2025,December,Turmeric,14620.13,17436.21,16004.56,120.7,3
2025-12-30,2025,December,Turmeric,14832.28,17495.11,16163.7,149.39,3
2025-12-31,2025,December,Turmeric,14658.77,17952.75,16307.95,143.54,4
2026-01-01,2026,January,Turmeric,14493.22,16389.91,15441.56,250.7,3
2026-01-02,2026,January,Turmeric,13997.72,17122.65,15883.38,245.33,5
2026-01-05,2026,January,Turmeric,15237.75,18226.49,16666.56,151.0,2
2026-01-06,2026,January,Turmeric,15403.17,18133.56,16768.36,119.8,2
2026-01-07,2026,January,Turmeric,14172.28,17457.61,16375.89,267.3,3
2026-01-08,2026,January,Turmeric,14375.58,16921.79,15648.91,212.9,3
2026-01-09,2026,January,Turmeric,11110.5,16389.3,14937.5,176.33,4
2026-01-12,2026,January,Turmeric,13440.79,16929.85,15285.94,207.7,4
2026-01-13,2026,January,Turmeric,14712.8,17129.85,15921.33,110.9,2
2026-01-14,2026,January,Turmeric,18500.0,23000.0,20750.0,3.6,1
2026-01-16,2026,January,Turmeric,12100.0,15500.0,13700.0,60.0,1
2026-01-17,2026,January,Turmeric,11250.0,14100.0,12000.0,0.3,1
2026-01-19,2026,January,Turmeric,18500.0,23000.0,20750.0,1.0,1
2026-01-20,2026,January,Turmeric,14100.0,16600.0,15350.0,171.0,1
2026-01-21,2026,January,Turmeric,13105.66,16750.93,15112.82,217.2,3
2026-01-22,2026,January,Turmeric,13298.94,17039.66,15608.91,197.35,4
2026-01-23,2026,January,Turmeric,13471.8,16383.06,15412.85,268.23,5
2026-01-27,2026,January,Turmeric,13563.44,15986.05,14776.83,92.13,3
2026-01-28,2026,January,Turmeric,13706.66,21993.81,15767.41,129.2,3
2026-01-29,2026,January,Turmeric,15267.97,15424.99,15317.93,66.92,2
2026-01-30,2026,January,Turmeric,13492.23,16024.17,15118.95,197.38,5
2026-01-31,2026,January,Turmeric,9000.0,13711.0,12601.0,0.9,1
2026-02-02,2026,February,Turmeric,12284.73,16139.96,15164.64,239.0,3
2026-02-03,2026,February,Turmeric,12017.87,15964.29,14700.5,170.7,3
2026-02-04,2026,February,Turmeric,12706.07,18223.73,15147.16,277.5,4
2026-02-05,2026,February,Turmeric,12855.7,18184.05,15395.78,287.7,3
2026-02-06,2026,February,Turmeric,12799.33,19018.32,15329.78,223.3,4
2026-02-09,2026,February,Turmeric,12370.13,20501.81,16066.77,348.8,3
2026-02-10,2026,February,Turmeric,12844.45,29338.11,16410.83,345.3,2
2026-02-11,2026,February,Turmeric,12905.49,23038.03,15825.37,401.0,3
2026-02-12,2026,February,Turmeric,12398.75,21425.71,15580.36,253.3,3
2026-02-13,2026,February,Turmeric,13002.03,15769.31,14355.18,98.4,3
2026-02-16,2026,February,Turmeric,12259.83,21439.15,15319.17,541.9,4
2026-02-17,2026,February,Turmeric,18500.0,23000.0,20750.0,18.3,1
2026-02-18,2026,February,Turmeric,14086.28,17459.1,15895.12,75.8,3
2026-02-20,2026,February,Turmeric,13378.03,34088.28,16678.18,569.8,3
2026-02-21,2026,February,Turmeric,13300.0,25400.0,15500.0,706.3,1
2026-02-23,2026,February,Turmeric,13031.42,31319.41,16685.44,694.5,4
2026-02-24,2026,February,Turmeric,13743.32,25105.07,17830.66,1070.7,3
2026-02-25,2026,February,Turmeric,13476.7,16267.9,14835.09,70.4,3
2026-02-26,2026,February,Turmeric,12382.4,24430.45,17548.66,673.3,3
2026-02-27,2026,February,Turmeric,12278.11,23723.43,17168.86,1230.6,5
2026-02-28,2026,February,Turmeric,12200.0,24400.0,17300.0,502.1,1
2026-03-02,2026,March,Turmeric,12129.59,23995.38,17017.34,454.2,2
2026-03-04,2026,March,Turmeric,11853.97,22922.39,17393.33,940.2,4
2026-03-05,2026,March,Turmeric,11657.39,21679.17,15976.67,594.7,3
2026-03-06,2026,March,Turmeric,13135.24,22961.89,16213.77,670.5,6
2026-03-07,2026,March,Turmeric,13200.0,26000.0,16900.0,854.6,1
2026-03-09,2026,March,Turmeric,12488.48,22820.0,16033.02,618.1,3
2026-03-10,2026,March,Turmeric,12786.67,24177.68,16399.72,492.1,4
2026-03-11,2026,March,Turmeric,12636.42,22168.31,15599.74,701.0,6
2026-03-12,2026,March,Turmeric,12358.69,22477.52,15648.96,595.1,4
2026-03-13,2026,March,Turmeric,11655.2,20733.71,15223.43,877.0,6
2026-03-14,2026,March,Turmeric,11700.0,23000.0,15800.0,581.2,1
2026-03-16,2026,March,Turmeric,11975.78,20300.22,15124.39,689.79,5
2026-03-17,2026,March,Turmeric,12306.81,24299.67,15440.61,1464.46,6
2026-03-18,2026,March,Turmeric,12276.98,23464.13,22165.76,1019.4,4
2026-03-19,2026,March,Turmeric,11025.75,14898.86,13835.27,163.73,4
2026-03-20,2026,March,Turmeric,11780.32,20440.41,16082.54,479.87,7
2026-03-21,2026,March,Turmeric,11572.47,13583.77,11991.13,22.92,2
2026-03-23,2026,March,Turmeric,12113.95,19450.74,14720.29,697.49,6
2026-03-24,2026,March,Turmeric,11565.96,19948.51,14485.92,577.3,5
2026-03-25,2026,March,Turmeric,12241.0,19823.57,15123.02,1096.55,8
2026-03-26,2026,March,Turmeric,13694.97,15971.75,14621.08,60.46,2
2026-03-27,2026,March,Turmeric,9889.78,17882.72,13879.98,595.26,5
2026-03-28,2026,March,Turmeric,16137.28,23134.95,19625.65,8.6,2
2026-03-30,2026,March,Turmeric,11550.5,18893.45,12436.55,67.44,5
2026-03-31,2026,March,Turmeric,12447.56,16734.58,14687.97,193.47,5
2026-04-01,2026,April,Turmeric,12331.23,15596.34,14134.6,258.5,7
2026-04-02,2026,April,Turmeric,12726.56,14745.05,13667.78,63.49,5
2026-04-03,2026,April,Turmeric,10884.28,18588.45,13961.62,105.46,5
2026-04-04,2026,April,Turmeric,12451.89,16701.72,15134.01,49.3,4
2026-04-06,2026,April,Turmeric,12225.38,16389.59,13555.01,544.21,8
2026-04-07,2026,April,Turmeric,12077.17,20635.41,15363.38,1314.34,9
2026-04-08,2026,April,Turmeric,12626.56,21913.04,15906.79,970.61,8
2026-04-09,2026,April,Turmeric,12312.66,17743.97,14728.63,1535.51,10
2026-04-10,2026,April,Turmeric,11963.19,15451.08,14004.53,863.97,9
2026-04-11,2026,April,Turmeric,12319.65,15336.07,14060.17,144.96,6
2026-04-13,2026,April,Turmeric,12083.45,15212.23,13410.16,717.26,6
2026-04-14,2026,April,Turmeric,13732.23,18024.14,15883.85,56.34,2
2026-04-15,2026,April,Turmeric,11986.8,17998.64,14577.1,1170.68,11
2026-04-16,2026,April,Turmeric,11729.91,17069.99,13951.56,1015.05,9
2026-04-17,2026,April,Turmeric,11897.91,13823.4,12920.11,388.27,6
2026-04-18,2026,April,Turmeric,11673.33,17528.17,14573.3,327.46,7
2026-04-19,2026,April,Turmeric,12000.0,14500.0,13200.0,175.0,1
2026-04-20,2026,April,Turmeric,11987.8,13818.8,12919.04,699.12,7
2026-04-21,2026,April,Turmeric,11879.93,17551.48,14011.15,1173.57,8
2026-04-22,2026,April,Turmeric,12038.15,16610.69,13230.17,539.46,8
2026-04-23,2026,April,Turmeric,11621.81,17005.45,13835.0,1239.8,9
2026-04-24,2026,April,Turmeric,11648.93,18270.77,13874.24,622.94,7
2026-04-25,2026,April,Turmeric,11328.66,19132.42,14376.93,343.29,6
2026-04-26,2026,April,Turmeric,12200.0,13600.0,13067.0,7.71,1
2026-04-27,2026,April,Turmeric,11874.62,16113.72,13299.66,418.73,8
2026-04-28,2026,April,Turmeric,11575.38,17734.0,13629.39,1004.4,7
2026-04-29,2026,April,Turmeric,10174.72,16181.82,13173.42,494.29,7
2026-04-30,2026,April,Turmeric,10587.12,15405.84,13008.54,666.15,11
2026-05-01,2026,May,Turmeric,10999.62,14138.82,12800.19,52.04,2
2026-05-02,2026,May,Turmeric,8138.68,18854.99,12724.57,707.17,7
2026-05-04,2026,May,Turmeric,10985.55,16529.73,12869.98,992.11,9
2026-05-05,2026,May,Turmeric,11078.61,17201.26,12978.13,741.99,6
2026-05-06,2026,May,Turmeric,11505.37,15792.43,13049.22,686.67,8
2026-05-07,2026,May,Turmeric,11471.72,15727.37,13144.82,773.19,8
2026-05-08,2026,May,Turmeric,11601.88,17364.81,13766.71,1129.13,11
2026-05-09,2026,May,Turmeric,12130.88,13752.85,12931.15,239.12,5
2026-05-11,2026,May,Turmeric,12408.84,17506.56,14418.52,925.05,10
2026-05-12,2026,May,Turmeric,11817.62,15881.19,13489.4,1084.74,9
2026-05-13,2026,May,Turmeric,10955.9,14975.18,12756.5,616.25,11
2026-05-14,2026,May,Turmeric,11178.46,14369.31,12597.38,846.83,9
2026-05-15,2026,May,Turmeric,11090.33,14291.46,12373.32,1658.26,13
2026-05-16,2026,May,Turmeric,11712.83,13335.24,12541.42,766.59,5
2026-05-18,2026,May,Turmeric,11733.3,14895.15,13077.25,827.16,9
2026-05-19,2026,May,Turmeric,11224.22,16270.91,13249.72,773.35,8
2026-05-20,2026,May,Turmeric,10996.2,15357.55,12703.13,870.68,10
2026-05-21,2026,May,Turmeric,11003.46,14476.1,12418.91,902.64,9
2026-05-22,2026,May,Turmeric,11322.77,14507.76,12929.32,508.1,10
2026-05-23,2026,May,Turmeric,11681.42,14590.78,13248.02,516.66,8
2026-05-25,2026,May,Turmeric,13020.8,18702.03,15449.3,763.39,8
2026-05-26,2026,May,Turmeric,13417.24,19915.3,16410.65,744.09,8
2026-05-27,2026,May,Turmeric,11636.23,17756.96,14164.87,299.53,6
2026-05-28,2026,May,Turmeric,11960.52,15075.32,13169.17,47.7,2
2026-05-29,2026,May,Turmeric,11166.5,15842.35,12367.51,232.78,9
2026-05-30,2026,May,Turmeric,11589.58,13665.22,12849.73,350.61,6
2026-06-01,2026,June,Turmeric,11762.67,13999.1,12911.71,984.73,10
2026-06-02,2026,June,Turmeric,11504.34,14225.64,12461.56,554.82,8
2026-06-03,2026,June,Turmeric,11446.59,15563.36,12695.4,607.79,8
2026-06-04,2026,June,Turmeric,11317.78,13498.5,12446.47,596.98,8
2026-06-05,2026,June,Turmeric,11115.31,14895.25,12371.34,474.94,10
2026-06-06,2026,June,Turmeric,11472.97,13247.72,12586.35,379.36,5
2026-06-08,2026,June,Turmeric,11015.21,14635.81,12403.19,564.48,8
2026-06-09,2026,June,Turmeric,11015.66,14050.47,12337.5,749.03,10
2026-06-10,2026,June,Turmeric,11933.69,14524.18,13126.44,399.32,8
2026-06-11,2026,June,Turmeric,11663.35,13543.2,12477.69,716.97,7
2026-06-12,2026,June,Turmeric,11332.54,13491.67,12394.75,376.74,5
2026-06-13,2026,June,Turmeric,11942.01,13996.41,12914.87,246.34,5
2026-06-15,2026,June,Turmeric,11594.25,14751.19,12962.34,761.59,9
2026-06-16,2026,June,Turmeric,12234.14,15379.24,13580.87,506.8,9
2026-06-17,2026,June,Turmeric,12294.11,15880.56,14020.29,465.17,10
2026-06-18,2026,June,Turmeric,12216.99,14745.02,13480.25,782.41,10
2026-06-19,2026,June,Turmeric,12371.3,14993.96,13598.16,535.62,9
2026-06-20,2026,June,Turmeric,12200.19,15402.19,13855.37,397.52,5
2026-06-22,2026,June,Turmeric,13001.35,16491.27,14576.68,850.35,11
2026-06-23,2026,June,Turmeric,12696.93,15608.56,14116.02,62.64,3
2026-06-24,2026,June,Turmeric,12435.91,15087.65,13129.61,557.28,9
2026-06-25,2026,June,Turmeric,10681.1,14124.48,13116.67,377.03,7
2026-06-26,2026,June,Turmeric,12621.95,14960.7,13802.8,25.83,4
2026-06-27,2026,June,Turmeric,12257.61,14260.18,13297.67,440.44,7
2026-06-29,2026,June,Turmeric,11683.24,15011.46,13617.78,946.26,10
2026-06-30,2026,June,Turmeric,12202.79,14915.24,13551.09,390.74,5
