Date,commodity,price
2023-03-04,Wheat,2698.69
2023-04-04,Wheat,3361.26
2023-05-04,Wheat,2576.38
2023-06-04,Wheat,2773.33
2023-07-04,Wheat,3191.2
2023-08-04,Wheat,2730.15
2023-09-04,Wheat,2410.33
2023-10-04,Wheat,2731.65
2023-11-04,Wheat,2742.16
2023-12-04,Wheat,2704.11
2023-04-13,Wheat,2614.99
2023-04-14,Wheat,3568.66
2023-04-15,Wheat,2555.25
2023-04-16,Wheat,2286.32
2023-04-17,Wheat,2632.22
2023-04-18,Wheat,2837.52
2023-04-19,Wheat,2864.09
2023-04-20,Wheat,2693.49
2023-04-21,Wheat,2815.5
2023-04-22,Wheat,3571.96
2023-04-23,Wheat,2629.45
2023-04-24,Wheat,2544.83
2023-04-25,Wheat,2841.02
2023-04-26,Wheat,2653.87
2023-04-27,Wheat,2832.32
2023-04-28,Wheat,2955.83
2023-04-29,Wheat,3092.58
2023-04-30,Wheat,2629.17
2023-01-05,Wheat,2657.37
2023-02-05,Wheat,2913.24
2023-03-05,Wheat,3091.81
2023-04-05,Wheat,2329.23
2023-05-05,Wheat,3429.23
2023-06-05,Wheat,2776.01
2023-07-05,Wheat,2435.46
2023-08-05,Wheat,2830.49
2023-09-05,Wheat,3014.44
2023-10-05,Wheat,2531.99
2023-11-05,Wheat,2634.02
2023-12-05,Wheat,3105.87
2023-05-13,Wheat,2832.19
2023-05-14,Wheat,2633.02
2023-05-15,Wheat,2834.06
2023-05-16,Wheat,3057.35
2023-05-17,Wheat,2790.49
2023-05-18,Wheat,2542.65
2023-05-19,Wheat,2511.91
2023-05-20,Wheat,2787.73
2023-05-21,Wheat,2573.98
2023-05-22,Wheat,2865.06
2023-05-23,Wheat,2611.83
2023-05-24,Wheat,2893.61
2023-05-25,Wheat,2837.98
2023-05-26,Wheat,2769.87
2023-05-27,Wheat,2988.48
2023-05-28,Wheat,2554.3
2023-05-29,Wheat,2997.45
2023-05-30,Wheat,3027.85
2023-05-31,Wheat,2874.35
2023-01-06,Wheat,2858.32
2023-02-06,Wheat,2857.18
2023-03-06,Wheat,3259.68
2023-04-06,Wheat,2585.68
2023-05-06,Wheat,2888.13
2023-06-06,Wheat,3023.31
2023-07-06,Wheat,2889.82
2023-08-06,Wheat,2981.95
2023-09-06,Wheat,3210.9
2023-10-06,Wheat,3313.67
2023-11-06,Wheat,2543.57
2023-12-06,Wheat,3167.09
2023-06-13,Wheat,3359.17
2023-06-14,Wheat,2994.91
2023-06-15,Wheat,2905.63
2023-06-16,Wheat,3171.92
2023-06-17,Wheat,3343.48
2023-06-18,Wheat,2724.58
2023-06-19,Wheat,3399.41
2023-06-20,Wheat,3471.57
2023-06-21,Wheat,3104.29
2023-06-22,Wheat,3260.15
2023-06-23,Wheat,3323.8
2023-06-24,Wheat,3437.9
2023-06-25,Wheat,2594.73
2023-06-26,Wheat,3426.05
2023-06-27,Wheat,3421.73
2023-06-28,Wheat,3281.53
2023-06-29,Wheat,3073.8
2023-06-30,Wheat,3457.63
2023-01-07,Wheat,3390.07
2023-02-07,Wheat,2245.41
2023-03-07,Wheat,3270.49
2023-04-07,Wheat,3377.73
2023-05-07,Wheat,3223.18
2023-06-07,Wheat,3094.95
2023-07-07,Wheat,3244.28
2023-08-07,Wheat,3411.29
2023-09-07,Wheat,2283.7
2023-10-07,Wheat,3488.47
2023-11-07,Wheat,3685.15
2023-12-07,Wheat,3412.14
2023-07-13,Wheat,3331.59
2023-07-14,Wheat,3372.07
2023-07-15,Wheat,3481.24
2023-07-16,Wheat,2750.71
2023-07-17,Wheat,3544.44
2023-07-18,Wheat,3327.43
2023-07-19,Wheat,3482.28
2023-07-20,Wheat,3099.73
2023-07-21,Wheat,3326.93
2023-07-22,Wheat,3586.04
2023-07-23,Wheat,2904.37
2023-07-24,Wheat,2664.83
2023-07-25,Wheat,3206.92
2023-07-26,Wheat,3288.89
2023-07-27,Wheat,3290.08
2023-07-28,Wheat,3325.36
2023-07-29,Wheat,4093.99
2023-07-30,Wheat,2448.68
2023-07-31,Wheat,3170.98
2023-01-08,Wheat,3255.28
2023-02-08,Wheat,3445.2
2023-03-08,Wheat,3399.36
2023-04-08,Wheat,3477.07
2023-05-08,Wheat,3451.46
2023-06-08,Wheat,2834.71
2023-07-08,Wheat,3556.23
2023-08-08,Wheat,3633.74
2023-09-08,Wheat,3348.29
2023-10-08,Wheat,3377.0
2023-11-08,Wheat,3481.37
2023-12-08,Wheat,3583.11
2023-08-13,Wheat,2914.02
2023-08-14,Wheat,3425.4
2023-08-15,Wheat,3215.06
2023-08-16,Wheat,4163.18
2023-08-17,Wheat,3307.38
2023-08-18,Wheat,3188.67
2023-08-19,Wheat,2776.55
2023-08-20,Wheat,3162.39
2023-08-21,Wheat,3586.58
2023-08-22,Wheat,3527.68
2023-08-23,Wheat,3286.19
2023-08-24,Wheat,3201.47
2023-08-25,Wheat,3181.17
2023-08-26,Wheat,3402.84
2023-08-27,Wheat,2944.88
2023-08-28,Wheat,3272.31
2023-08-29,Wheat,3425.58
2023-08-30,Wheat,3663.87
2023-08-31,Wheat,3241.78
2023-01-09,Wheat,3303.6
2023-02-09,Wheat,2789.86
2023-03-09,Wheat,2872.97
2023-04-09,Wheat,3368.59
2023-05-09,Wheat,3544.8
2023-06-09,Wheat,3532.16
2023-07-09,Wheat,2674.79
2023-08-09,Wheat,3609.0
2023-09-09,Wheat,3579.41
2023-10-09,Wheat,3235.15
2023-11-09,Wheat,3621.26
2023-12-09,Wheat,3679.97
2023-09-13,Wheat,3599.0
2023-09-14,Wheat,3984.96
2023-09-15,Wheat,3569.68
2023-09-16,Wheat,3540.04
2023-09-17,Wheat,3195.2
2023-09-18,Wheat,2820.71
2023-09-19,Wheat,3477.29
2023-09-20,Wheat,3806.52
2023-09-21,Wheat,3803.09
2023-09-22,Wheat,3850.89
2023-09-23,Wheat,3594.84
2023-09-24,Wheat,2957.01
2023-09-25,Wheat,2758.29
2023-09-26,Wheat,3706.81
2023-09-27,Wheat,3559.09
2023-09-28,Wheat,3811.08
2023-09-29,Wheat,2830.58
2023-09-30,Wheat,2764.13
2023-01-10,Wheat,2463.67
2023-02-10,Wheat,3200.7
2023-03-10,Wheat,3122.76
2023-04-10,Wheat,3395.76
2023-05-10,Wheat,3415.55
2023-06-10,Wheat,2777.88
2023-07-10,Wheat,3463.5
2023-08-10,Wheat,2549.86
2023-09-10,Wheat,3446.84
2023-10-10,Wheat,3651.3
2023-11-10,Wheat,3442.55
2023-12-10,Wheat,3548.16
2023-10-13,Wheat,3750.2
2023-10-14,Wheat,3880.01
2023-10-15,Wheat,3065.58
2023-10-16,Wheat,3799.96
2023-10-17,Wheat,3620.77
2023-10-18,Wheat,3543.18
2023-10-19,Wheat,3681.95
2023-10-20,Wheat,3764.72
2023-10-21,Wheat,3449.85
2023-10-22,Wheat,3090.1
2023-10-23,Wheat,3814.92
2023-10-24,Wheat,4308.67
2023-10-25,Wheat,3498.36
2023-10-26,Wheat,3410.37
2023-10-27,Wheat,2921.18
2023-10-28,Wheat,3872.4
2023-10-29,Wheat,2928.11
2023-10-30,Wheat,3700.18
2023-10-31,Wheat,3834.92
2023-01-11,Wheat,3678.5
2023-02-11,Wheat,3475.05
2023-03-11,Wheat,3758.37
2023-04-11,Wheat,3030.69
2023-06-11,Wheat,3924.36
2023-07-11,Wheat,3880.46
2023-08-11,Wheat,3646.87
2023-09-11,Wheat,3688.15
2023-10-11,Wheat,4155.4
2023-11-11,Wheat,3194.78
2023-12-11,Wheat,2678.57
2023-11-13,Wheat,2837.0
2023-11-14,Wheat,3431.71
2023-11-15,Wheat,3639.82
2023-11-16,Wheat,3624.73
2023-11-17,Wheat,3459.25
2023-11-18,Wheat,3465.02
2023-11-19,Wheat,3205.89
2023-11-20,Wheat,3662.61
2023-11-21,Wheat,3852.03
2023-11-22,Wheat,3688.37
2023-11-23,Wheat,3477.29
2023-11-24,Wheat,3605.18
2023-11-25,Wheat,3071.39
2023-11-26,Wheat,2618.19
2023-11-27,Wheat,3515.46
2023-11-28,Wheat,3857.57
2023-11-29,Wheat,3043.5
2023-11-30,Wheat,3069.58
2023-01-12,Wheat,2973.98
2023-02-12,Wheat,4228.98
2023-03-12,Wheat,2743.19
2023-04-12,Wheat,3744.66
2023-05-12,Wheat,2801.24
2023-06-12,Wheat,2769.65
2023-07-12,Wheat,2711.07
2023-08-12,Wheat,2861.47
2023-09-12,Wheat,2894.69
2023-10-12,Wheat,3103.46
2023-11-12,Wheat,2856.03
2023-12-12,Wheat,2680.08
2023-12-13,Wheat,2704.46
2023-12-14,Wheat,2916.41
2023-12-15,Wheat,2799.81
2023-12-16,Wheat,2843.11
2023-12-17,Wheat,3110.5
2023-12-18,Wheat,2718.07
2023-12-19,Wheat,2915.72
2023-12-20,Wheat,2599.35
2023-12-21,Wheat,2808.92
2023-12-22,Wheat,2833.47
2023-12-23,Wheat,2817.13
2023-12-24,Wheat,2611.11
2023-12-25,Wheat,2756.94
2023-12-26,Wheat,2771.82
2023-12-27,Wheat,2999.67
2023-12-28,Wheat,2757.92
2023-12-29,Wheat,2818.73
2023-12-30,Wheat,2972.37
2023-12-31,Wheat,3087.95
2024-01-01,Wheat,2838.56
2024-02-01,Wheat,2802.4
2024-03-01,Wheat,2853.37
2024-04-01,Wheat,2800.03
2024-05-01,Wheat,2821.59
2024-06-01,Wheat,2824.05
2024-07-01,Wheat,2595.4
2024-08-01,Wheat,2831.35
2024-09-01,Wheat,2904.54
2024-10-01,Wheat,2867.7
2024-11-01,Wheat,2879.32
2024-12-01,Wheat,2750.52
2024-01-13,Wheat,2959.89
2024-01-14,Wheat,3151.01
2024-01-15,Wheat,2867.63
2024-01-16,Wheat,2886.51
2024-01-17,Wheat,2753.61
2024-01-18,Wheat,2806.96
2024-01-19,Wheat,2807.65
2024-01-20,Wheat,2822.94
2024-01-21,Wheat,2627.27
2024-01-22,Wheat,3119.61
2024-01-23,Wheat,2928.09
2024-01-24,Wheat,2876.07
2024-01-25,Wheat,2796.01
2024-01-26,Wheat,3010.54
2024-01-27,Wheat,2874.82
2024-01-28,Wheat,2586.84
2024-01-29,Wheat,2773.46
2024-01-30,Wheat,2904.75
2024-01-31,Wheat,2795.44
2024-01-02,Wheat,2834.78
2024-02-02,Wheat,2834.72
2024-03-02,Wheat,2911.18
2024-04-02,Wheat,3101.68
2024-05-02,Wheat,2783.4
2024-06-02,Wheat,2792.87
2024-07-02,Wheat,2784.6
2024-08-02,Wheat,2687.98
2024-09-02,Wheat,2814.17
2024-10-02,Wheat,2780.19
2024-11-02,Wheat,3249.32
2024-12-02,Wheat,2663.83
2024-02-13,Wheat,2696.01
2024-02-14,Wheat,2567.14
2024-02-15,Wheat,2642.81
2024-02-16,Wheat,2682.22
2024-02-17,Wheat,2742.17
2024-02-18,Wheat,2400.0
2024-02-19,Wheat,2816.72
2024-02-20,Wheat,2557.9
2024-02-21,Wheat,2542.98
2024-02-22,Wheat,2535.63
2024-02-23,Wheat,2559.04
2024-02-24,Wheat,2552.65
2024-02-25,Wheat,2350.0
2024-02-26,Wheat,2541.27
2024-02-27,Wheat,2469.25
2024-02-28,Wheat,2519.56
2024-02-29,Wheat,2517.67
2024-01-03,Wheat,2476.15
2024-02-03,Wheat,2400.71
2024-03-03,Wheat,2509.19
2024-04-03,Wheat,2478.1
2024-05-03,Wheat,2464.53
2024-06-03,Wheat,2478.36
2024-07-03,Wheat,2541.82
2024-08-03,Wheat,2559.96
2024-09-03,Wheat,2582.07
2024-10-03,Wheat,2669.04
2024-11-03,Wheat,2507.24
2024-12-03,Wheat,2647.14
2024-03-13,Wheat,2641.62
2024-03-14,Wheat,2568.39
2024-03-15,Wheat,2545.95
2024-03-16,Wheat,2701.59
2024-03-17,Wheat,2486.99
2024-03-18,Wheat,2625.25
2024-03-19,Wheat,2553.77
2024-03-20,Wheat,2671.22
2024-03-21,Wheat,2581.17
2024-03-22,Wheat,2636.93
2024-03-23,Wheat,2710.53
2024-03-24,Wheat,2526.54
2024-03-25,Wheat,2834.1
2024-03-26,Wheat,2643.47
2024-03-27,Wheat,2633.38
2024-03-28,Wheat,2572.27
2024-03-29,Wheat,2864.74
2024-03-30,Wheat,3619.29
2024-03-31,Wheat,2911.26
2024-01-04,Wheat,2798.33
2024-02-04,Wheat,3337.0
2024-03-04,Wheat,2984.03
2024-04-04,Wheat,2967.01
2024-05-04,Wheat,2992.61
2024-06-04,Wheat,3069.31
2024-07-04,Wheat,2553.77
2024-08-04,Wheat,3333.53
2024-09-04,Wheat,2678.76
2024-12-04,Wheat,2255.75
2024-04-13,Wheat,2648.82
2024-04-14,Wheat,2648.84
2024-04-15,Wheat,3385.92
2024-04-16,Wheat,2965.33
2024-04-17,Wheat,2600.0
2024-04-18,Wheat,2257.0
2024-04-19,Wheat,3616.83
2024-04-20,Wheat,2544.94
2024-04-21,Wheat,2728.96
2024-04-22,Wheat,2985.57
2024-04-23,Wheat,2462.14
2024-04-24,Wheat,3180.39
2024-04-25,Wheat,3399.71
2024-04-26,Wheat,3567.44
2024-04-27,Wheat,3466.05
2024-04-28,Wheat,2865.42
2024-04-29,Wheat,3197.26
2024-04-30,Wheat,3372.5
2024-01-05,Wheat,2767.01
2024-02-05,Wheat,3302.04
2024-03-05,Wheat,3390.67
2024-04-05,Wheat,3129.48
2024-05-05,Wheat,3153.36
2024-06-05,Wheat,3255.4
2024-07-05,Wheat,2770.57
2024-08-05,Wheat,2746.67
2024-09-05,Wheat,3492.09
2024-10-05,Wheat,4084.6
2024-11-05,Wheat,2810.15
2024-12-05,Wheat,2564.85
2024-05-13,Wheat,3718.82
2024-05-14,Wheat,3382.3
2024-05-15,Wheat,3137.18
2024-05-16,Wheat,3236.46
2024-05-17,Wheat,3337.25
2024-05-18,Wheat,2711.35
2024-05-19,Wheat,2511.78
2024-05-20,Wheat,2592.41
2024-05-21,Wheat,3660.23
2024-05-22,Wheat,3550.48
2024-05-23,Wheat,3864.27
2024-05-24,Wheat,2669.59
2024-05-25,Wheat,2903.12
2024-05-26,Wheat,3184.24
2024-05-27,Wheat,2667.14
2024-05-28,Wheat,2741.89
2024-05-29,Wheat,2764.36
2024-05-30,Wheat,2885.66
2024-05-31,Wheat,2633.7
2024-01-06,Wheat,2711.85
2024-02-06,Wheat,2967.48
2024-03-06,Wheat,2660.54
2024-04-06,Wheat,2567.97
2024-05-06,Wheat,2671.42
2024-06-06,Wheat,2705.45
2024-07-06,Wheat,2797.04
2024-08-06,Wheat,2674.33
2024-09-06,Wheat,2941.89
2024-10-06,Wheat,2832.16
2024-11-06,Wheat,2632.67
2024-12-06,Wheat,2764.0
2024-06-13,Wheat,2822.02
2024-06-14,Wheat,2881.23
2024-06-15,Wheat,2767.19
2024-06-16,Wheat,2542.68
2024-06-17,Wheat,2475.72
2024-06-18,Wheat,2651.88
2024-06-19,Wheat,2642.98
2024-06-20,Wheat,2785.8
2024-06-21,Wheat,2815.04
2024-06-22,Wheat,2575.85
2024-06-23,Wheat,2647.75
2024-06-24,Wheat,2913.57
2024-06-25,Wheat,2840.08
2024-06-26,Wheat,2811.66
2024-06-27,Wheat,2840.69
2024-06-28,Wheat,2766.37
2024-06-29,Wheat,3012.41
2024-06-30,Wheat,2497.99
2024-01-07,Wheat,2862.55
2024-02-07,Wheat,2889.99
2024-03-07,Wheat,2786.93
2024-04-07,Wheat,2893.66
2024-05-07,Wheat,2879.38
2024-06-07,Wheat,2847.82
2024-07-07,Wheat,2956.74
2024-08-07,Wheat,2755.91
2024-09-07,Wheat,2655.18
2024-10-07,Wheat,2790.9
2024-11-07,Wheat,2834.81
2024-12-07,Wheat,2900.8
2024-07-13,Wheat,3031.05
2024-07-14,Wheat,2540.36
2024-07-15,Wheat,2852.42
2024-07-16,Wheat,2894.01
2024-07-17,Wheat,2831.41
2024-07-18,Wheat,2878.28
2024-07-19,Wheat,2908.16
2024-07-20,Wheat,2811.01
2024-07-21,Wheat,2726.99
2024-07-22,Wheat,2716.53
2024-07-23,Wheat,3029.44
2024-07-24,Wheat,3009.99
2024-07-25,Wheat,2847.75
2024-07-26,Wheat,2726.93
2024-07-27,Wheat,2914.36
2024-07-28,Wheat,2606.54
2024-07-29,Wheat,2696.34
2024-07-30,Wheat,2741.81
2024-07-31,Wheat,2910.02
2024-01-08,Wheat,2824.82
2024-02-08,Wheat,2838.74
2024-03-08,Wheat,2791.64
2024-04-08,Wheat,2553.49
2024-05-08,Wheat,2873.48
2024-06-08,Wheat,2792.2
2024-07-08,Wheat,2931.23
2024-08-08,Wheat,2842.45
2024-09-08,Wheat,3379.4
2024-10-08,Wheat,2867.64
2024-11-08,Wheat,2695.83
2024-12-08,Wheat,2941.84
2024-08-13,Wheat,3035.05
2024-08-14,Wheat,2840.93
2024-08-15,Wheat,2300.0
2024-08-16,Wheat,2922.54
2024-08-17,Wheat,2855.46
2024-08-18,Wheat,2658.18
2024-08-19,Wheat,3266.27
2024-08-20,Wheat,2788.78
2024-08-21,Wheat,2858.88
2024-08-22,Wheat,2973.86
2024-08-23,Wheat,2926.77
2024-08-24,Wheat,2909.85
2024-08-25,Wheat,3092.98
2024-08-26,Wheat,2962.58
2024-08-27,Wheat,2890.26
2024-08-28,Wheat,2947.92
2024-08-29,Wheat,2938.37
2024-08-30,Wheat,2888.32
2024-08-31,Wheat,3050.0
2024-01-09,Wheat,3090.07
2024-02-09,Wheat,3317.54
2024-03-09,Wheat,3112.1
2024-04-09,Wheat,2926.9
2024-05-09,Wheat,2868.71
2024-06-09,Wheat,2819.88
2024-07-09,Wheat,2960.31
2024-08-09,Wheat,3083.64
2024-09-09,Wheat,2850.95
2024-10-09,Wheat,2869.05
2024-11-09,Wheat,3064.79
2024-12-09,Wheat,2748.67
2024-09-13,Wheat,2990.49
2024-09-14,Wheat,2989.21
2024-09-15,Wheat,2901.83
2024-09-16,Wheat,2967.62
2024-09-17,Wheat,2889.79
2024-09-18,Wheat,2904.2
2024-09-19,Wheat,2798.53
2024-09-20,Wheat,2911.25
2024-09-21,Wheat,2818.98
2024-09-22,Wheat,2991.13
2024-09-23,Wheat,2947.54
2024-09-24,Wheat,2878.88
2024-09-25,Wheat,2858.98
2024-09-26,Wheat,2864.94
2024-09-27,Wheat,2562.93
2024-09-28,Wheat,2979.39
2024-09-29,Wheat,2988.75
2024-09-30,Wheat,2810.05
2024-01-10,Wheat,2956.36
2024-02-10,Wheat,2569.02
2024-03-10,Wheat,2905.2
2024-04-10,Wheat,2728.9
2024-05-10,Wheat,2948.89
2024-06-10,Wheat,3020.06
2024-07-10,Wheat,3427.79
2024-09-10,Wheat,2992.26
2024-10-10,Wheat,3034.36
2024-11-10,Wheat,2983.78
2024-12-10,Wheat,3033.3
2024-10-13,Wheat,3071.74
2024-10-14,Wheat,2966.49
2024-10-15,Wheat,3044.79
2024-10-16,Wheat,2932.29
2024-10-17,Wheat,2972.64
2024-10-18,Wheat,3043.87
2024-10-19,Wheat,3067.31
2024-10-20,Wheat,3109.88
2024-10-21,Wheat,3014.26
2024-10-22,Wheat,3008.41
2024-10-23,Wheat,3106.95
2024-10-24,Wheat,3021.85
2024-10-25,Wheat,3158.47
2024-10-26,Wheat,3024.22
2024-10-27,Wheat,3133.53
2024-10-28,Wheat,3091.59
2024-10-29,Wheat,4035.45
2024-10-30,Wheat,4094.08
2024-10-31,Wheat,2729.19
2024-01-11,Wheat,3186.73
2024-02-11,Wheat,3995.57
2024-03-11,Wheat,3137.25
2024-04-11,Wheat,3978.93
2024-05-11,Wheat,3116.44
2024-06-11,Wheat,3649.63
2024-07-11,Wheat,3594.65
2024-08-11,Wheat,3720.18
2024-09-11,Wheat,3953.18
2024-10-11,Wheat,3259.51
2024-11-11,Wheat,3898.95
2024-12-11,Wheat,4007.36
2024-11-13,Wheat,3756.63
2024-11-14,Wheat,3816.51
2024-11-15,Wheat,4013.58
2024-11-16,Wheat,3744.81
2024-11-17,Wheat,3121.2
2024-11-18,Wheat,3887.96
2024-11-19,Wheat,4069.58
2024-11-20,Wheat,3287.23
2024-11-21,Wheat,3165.36
2024-11-22,Wheat,3848.73
2024-11-23,Wheat,3979.42
2024-11-24,Wheat,3143.36
2024-11-25,Wheat,3742.56
2024-11-26,Wheat,4004.48
2024-11-27,Wheat,3738.86
2024-11-28,Wheat,3803.71
2024-11-29,Wheat,2995.12
2024-11-30,Wheat,4163.7
2024-01-12,Wheat,3080.55
2024-02-12,Wheat,3728.39
2024-03-12,Wheat,3920.08
2024-04-12,Wheat,3865.02
2024-05-12,Wheat,3700.21
2024-06-12,Wheat,3930.97
2024-07-12,Wheat,3934.9
2024-08-12,Wheat,3271.7
2024-09-12,Wheat,3279.38
2024-10-12,Wheat,4051.83
2024-11-12,Wheat,4018.95
2024-12-12,Wheat,3261.79
2024-12-13,Wheat,4028.42
2024-12-14,Wheat,3363.65
2024-12-15,Wheat,3047.19
2024-12-16,Wheat,3260.0
2024-12-17,Wheat,3246.5
2024-12-18,Wheat,3988.12
2024-12-19,Wheat,3633.05
2024-12-20,Wheat,3879.65
2024-12-21,Wheat,3356.05
2024-12-22,Wheat,3283.21
2024-12-23,Wheat,3778.63
2024-12-24,Wheat,4031.83
2024-12-25,Wheat,3462.64
2024-12-26,Wheat,3756.28
2024-12-27,Wheat,3729.65
2024-12-28,Wheat,3470.12
2024-12-29,Wheat,3188.96
2024-12-30,Wheat,4051.85
2024-12-31,Wheat,3948.62
2025-01-01,Wheat,3720.542984126984
2025-02-01,Wheat,3814.2933596591497
2025-03-01,Wheat,3758.579487179488
2025-04-01,Wheat,3867.088706635184
2025-05-01,Wheat,2687.753378378379
2025-06-01,Wheat,4006.617033948778
2025-07-01,Wheat,4006.23590233039
2025-08-01,Wheat,3905.372861356933
2025-09-01,Wheat,3259.037214547505
2025-10-01,Wheat,3901.797005769645
2025-11-01,Wheat,4074.951680302425
2025-12-01,Wheat,2981.5967741935488
2025-01-13,Wheat,4095.319072942297
2025-01-14,Wheat,4036.537089255912
2025-01-15,Wheat,4025.2582730342497
2025-01-16,Wheat,3919.343365695793
2025-01-17,Wheat,3787.156946483385
2025-01-18,Wheat,3896.856586115572
2025-01-19,Wheat,3102.917570498915
2025-01-20,Wheat,3181.9022869022865
2025-01-21,Wheat,4186.985466199598
2025-01-22,Wheat,4025.514535180006
2025-01-23,Wheat,3769.097067595354
2025-01-24,Wheat,3880.328282828282
2025-01-25,Wheat,3854.7160669191926
2025-01-26,Wheat,3137.188612099644
2025-01-27,Wheat,3992.13468013468
2025-01-28,Wheat,4071.552993297739
2025-01-29,Wheat,3827.380498138232
2025-01-30,Wheat,3885.7393537211656
2025-01-31,Wheat,3822.69162845709
2025-01-02,Wheat,4160.259737097357
2025-02-02,Wheat,2925.191695711472
2025-03-02,Wheat,3937.540962859444
2025-04-02,Wheat,3641.762438413566
2025-05-02,Wheat,3676.445679519433
2025-06-02,Wheat,3554.733718650016
2025-07-02,Wheat,3859.940431402056
2025-08-02,Wheat,3020.079215572622
2025-09-02,Wheat,2752.8415961305927
2025-10-02,Wheat,2455.0
2025-12-02,Wheat,2920.1020019065777
2025-02-13,Wheat,3681.371464600973
2025-02-14,Wheat,3464.848428721368
2025-02-15,Wheat,3785.265341100748
2025-02-16,Wheat,3153.588797971649
2025-02-17,Wheat,3384.363037541134
2025-02-18,Wheat,3474.924331281477
2025-02-19,Wheat,3039.670359857156
2025-02-20,Wheat,3364.6453962882765
2025-02-21,Wheat,3198.9020330039384
2025-02-22,Wheat,3397.517810534689
2025-02-23,Wheat,2799.107883817428
2025-02-24,Wheat,3190.695408823633
2025-02-25,Wheat,3395.882141325786
2025-02-26,Wheat,3032.4582940420064
2025-02-27,Wheat,3156.2320094962824
2025-02-28,Wheat,3026.318753701704
2025-01-03,Wheat,3109.9346613771254
2025-02-03,Wheat,2968.954417472034
2025-03-03,Wheat,2978.6523018514795
2025-04-03,Wheat,3039.6184980848425
2025-05-03,Wheat,2947.9623769356413
2025-06-03,Wheat,3105.3015694688465
2025-07-03,Wheat,3086.6031989640533
2025-08-03,Wheat,3210.4357449437834
2025-09-03,Wheat,2836.653327840876
2025-10-03,Wheat,3004.4574998919948
2025-11-03,Wheat,3123.0935806083226
2025-12-03,Wheat,2979.354514381658
2025-03-13,Wheat,3395.304529172187
2025-03-14,Wheat,2699.916897506925
2025-03-15,Wheat,3460.963470354272
2025-03-16,Wheat,2688.3328045685275
2025-03-17,Wheat,2954.1850303722863
2025-03-18,Wheat,2912.757960005624
2025-03-19,Wheat,2775.270101384106
2025-03-20,Wheat,2968.751005714305
2025-03-21,Wheat,3022.456297530764
2025-03-22,Wheat,2608.263488412396
2025-03-23,Wheat,2783.991459074733
2025-03-24,Wheat,3024.387006015947
2025-03-25,Wheat,3119.006340055156
2025-03-26,Wheat,3035.048025630455
2025-03-27,Wheat,2997.929550056538
2025-03-28,Wheat,3412.714483819468
2025-03-29,Wheat,2726.088571556072
2025-03-30,Wheat,2726.6165268537266
2025-03-31,Wheat,4146.776972874705
2025-01-04,Wheat,3209.30102507198
2025-02-04,Wheat,3022.109329063781
2025-03-04,Wheat,3011.1611210254346
2025-04-04,Wheat,3084.4464928042566
2025-05-04,Wheat,3360.79257667448
2025-06-04,Wheat,2728.60868579204
2025-07-04,Wheat,3223.394712915991
2025-08-04,Wheat,3272.1778659143183
2025-09-04,Wheat,3366.450649314655
2025-10-04,Wheat,3792.73978489768
2025-11-04,Wheat,3083.5708859924416
2025-12-04,Wheat,3089.35995166536
2025-04-13,Wheat,2670.3086370523965
2025-04-14,Wheat,2719.657064977162
2025-04-15,Wheat,3127.988551406336
2025-04-16,Wheat,3160.965956098505
2025-04-17,Wheat,3218.226774717692
2025-04-18,Wheat,3770.1439769245817
2025-04-19,Wheat,3423.874609195881
2025-04-20,Wheat,2848.356258596974
2025-04-21,Wheat,3284.228322307556
2025-04-22,Wheat,3524.195728771713
2025-04-23,Wheat,3398.1276459158657
2025-04-24,Wheat,3276.1863093219063
2025-04-25,Wheat,3292.231006927949
2025-04-26,Wheat,3304.535803026881
2025-04-27,Wheat,2557.245248868778
2025-04-28,Wheat,3297.7013803108493
2025-04-29,Wheat,3362.5572720456885
2025-04-30,Wheat,3629.702993844433
2025-01-05,Wheat,2535.84
2025-02-05,Wheat,3315.773983437989
2025-03-05,Wheat,3441.99815572928
2025-04-05,Wheat,2415.847545219639
2025-05-05,Wheat,3195.579639369508
2025-06-05,Wheat,3630.491594612199
2025-07-05,Wheat,3400.324758863528
2025-08-05,Wheat,3207.7245471580263
2025-09-05,Wheat,3168.680577081469
2025-10-05,Wheat,2580.171397382098
2025-11-05,Wheat,2557.301846501696
2025-12-05,Wheat,3930.547092915144
2025-05-13,Wheat,3721.350989250662
2025-05-15,Wheat,3412.929654882813
2025-05-16,Wheat,3623.39649434616
2025-05-17,Wheat,3821.9521426468737
2025-05-18,Wheat,2985.974695407685
2025-05-19,Wheat,3579.0726786807963
2025-05-20,Wheat,3640.739639156368
2025-05-21,Wheat,3405.870559759552
2025-05-22,Wheat,3246.480391327821
2025-05-23,Wheat,3207.9543267916683
2025-05-24,Wheat,3692.2618756706793
2025-05-25,Wheat,2581.6142322097376
2025-05-26,Wheat,3431.5184467107474
2025-05-27,Wheat,3367.936787642472
2025-05-28,Wheat,3321.033884758645
2025-05-29,Wheat,2760.192311508383
2025-05-30,Wheat,2967.049085095148
2025-05-31,Wheat,3055.365782773974
2025-01-06,Wheat,2899.91
2025-02-06,Wheat,3350.21
2025-03-06,Wheat,3337.38
2025-04-06,Wheat,3430.48
2025-05-06,Wheat,2976.49
2025-06-06,Wheat,3437.27
2025-07-06,Wheat,3973.76
2025-08-06,Wheat,2899.7
2025-09-06,Wheat,3255.86
2025-10-06,Wheat,3405.85
