Date,Total_Arrivals_MT,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Markets_Reported
2025-11-29,400.2,2786.41,3517.02,3175.56,34.0
2025-11-30,120.0,2689.49,3023.19,2826.33,10.0
2025-12-01,997.6,2814.88,4152.55,3494.89,44.0
2025-12-02,837.23,2882.16,4426.02,3663.5,25.0
2025-12-03,1180.7,2721.7,3790.33,3262.78,65.0
2025-12-04,1044.3,2796.26,4128.34,3470.64,64.0
2025-12-05,320.66,2671.32,3096.9,2874.19,41.0
2025-12-06,483.1,2848.97,3657.01,3279.59,34.0
2025-12-07,12.28,2471.82,2637.79,2533.71,5.0
2025-12-08,1576.23,2802.32,4326.15,3568.01,66.0
2025-12-09,1168.5,2812.09,4438.24,3638.95,44.0
2025-12-10,1211.96,2790.09,4141.45,3466.64,57.0
2025-12-11,1315.7,2677.03,3689.54,3191.47,63.0
2025-12-12,1064.64,2814.1,4434.11,3635.69,54.0
2025-12-13,339.1,2866.79,3731.13,3314.64,35.0
2025-12-14,21.94,2461.83,2630.33,2543.3,6.0
2025-12-15,1262.1,2779.43,4298.89,3552.03,57.0
2025-12-16,1446.17,2798.37,4403.58,3608.29,62.0
2025-12-17,997.4,2792.19,4308.44,3564.56,57.0
2025-12-18,885.4,2743.67,4112.45,3440.42,52.0
2025-12-19,962.44,2853.88,4541.71,3680.95,43.0
2025-12-20,212.1,2668.74,3135.09,2880.06,26.0
2025-12-21,70.0,3082.79,3275.0,3181.46,4.0
2025-12-22,1008.9,2798.26,4274.75,3546.54,62.0
2025-12-23,1319.0,2883.39,4344.99,3621.41,58.0
2025-12-24,1020.8,2564.67,3975.96,3283.1,42.0
2025-12-25,685.0,2818.67,4435.42,3652.55,19.0
2025-12-26,1046.86,2770.07,4091.16,3440.25,59.0
2025-12-27,271.73,2626.56,3237.04,2986.55,36.0
2025-12-28,25.2,2484.79,4528.29,2580.75,12.0
2025-12-29,1334.04,2816.98,4174.03,3507.57,66.0
2025-12-30,1203.65,2842.34,4185.37,3529.26,58.0
2025-12-31,1141.23,2835.09,4163.5,3511.61,59.0
2026-01-01,1271.41,2880.318543978732,4301.956253293587,3604.953476848538,58.0
2026-01-02,890.74,2899.92377124638,4396.959606619216,3669.490648225071,57.0
2026-01-03,412.00000000000006,2917.655339805825,3680.180582524271,3327.1216019417466,36.0
2026-01-04,17.98,2478.0978865406005,2825.761957730812,2626.318131256952,8.0
2026-01-05,975.5399999999998,2873.962010783772,4166.848104639483,3541.214711851898,62.0
2026-01-06,1531.3200000000002,2873.3941958571686,4418.955933443042,3660.9876446464486,63.0
2026-01-07,1202.11,2852.164111437389,4238.840039597041,3559.022801573899,60.0
2026-01-08,1116.8000000000002,2866.7307485673346,4299.446543696275,3598.829602435529,59.0
2026-01-09,1116.4199999999998,2876.706526217732,4365.326669174684,3637.925511904122,63.0
2026-01-10,388.1,2828.301211028086,3479.6892553465595,3207.1087348621486,44.0
2026-01-11,82.1,2702.935444579781,3062.6674786845315,2893.373934226553,9.0
2026-01-12,1930.5,2873.498730898731,4542.570525770527,3715.482880082881,62.0
2026-01-13,1324.79,2886.0197465258643,4455.1381728424885,3669.738600080013,62.0
2026-01-14,710.78,2844.6720504234786,4320.527167337292,3577.421142969695,33.0
2026-01-15,214.0,2525.364018691589,2796.5626168224294,2633.819626168224,41.0
2026-01-16,1285.5800000000002,2843.08887817172,4608.8638591141735,3720.803295010812,48.0
2026-01-17,301.01,2869.924587223016,3531.633666655592,3192.736321052457,39.0
2026-01-18,112.41,2673.086024375056,3066.2485543990747,2833.39204697091,10.0
2026-01-19,1278.0,2875.2157276995304,4363.9303599374025,3620.3666666666672,44.0
2026-01-20,1524.8,2831.528921825813,4293.04767838405,3608.158381427073,46.0
2026-01-21,971.02,2803.241745793084,3827.488414244815,3343.635455500402,69.0
2026-01-22,1142.1,2847.554855091498,4177.092986603626,3530.393748358288,70.0
2026-01-23,987.89,2863.4983652026035,4208.045126481694,3557.6872931196795,56.0
2026-01-24,433.49,2734.0012457034763,3340.6809845671182,3076.061500842003,36.0
2026-01-25,10.52,2442.5855513307984,2736.026615969582,2571.2927756653994,2.0
2026-01-26,4.2,2542.8571428571427,2857.142857142857,2739.285714285714,5.0
2026-01-27,1534.4199999999998,2705.6286414410656,3135.473077775316,2927.4355782641,62.0
2026-01-28,1616.0200000000002,2639.234167893961,3892.518161903936,3270.542505662058,44.0
2026-01-29,826.2,2696.4658678286128,3901.712539336723,3322.95654805132,41.0
2026-01-30,1181.81,2714.1084438276885,3576.096749900576,3159.3072490501863,73.0
2026-01-31,406.42,2581.516165543034,3069.2015648836177,2909.120860193888,42.0
2026-02-01,52.63,2750.997529925898,3136.614098422953,2957.9213376401294,8.0
2026-02-02,1225.1600000000003,2775.492996833066,4189.207940187403,3502.68087433478,62.0
2026-02-03,1311.88,2695.5005793212795,3945.5849620392114,3333.913391468732,61.0
2026-02-04,1324.4,2735.726064633042,3997.102083962549,3382.507210812444,67.0
2026-02-05,1783.6,2686.7305449652386,3751.051917470285,3301.2554384391115,63.0
2026-02-06,957.26,2802.751812464744,4097.746380293756,3440.875728642167,55.0
2026-02-07,199.34,2560.625062706933,2782.2654760710348,2677.1997592053776,28.0
2026-02-08,48.02,2595.501874219075,3007.863390254061,2800.499791753436,8.0
2026-02-09,1598.91,2847.47865733531,4342.304132190056,3613.092219074245,68.0
2026-02-10,1525.26,2744.6875286836344,4466.669026920001,3624.2593393913166,56.0
2026-02-11,1085.9199999999998,2704.594905702077,4384.834978635627,3569.740404449684,67.0
2026-02-12,935.71,2738.4240843851194,3738.7325132786873,3274.375287215056,61.0
2026-02-13,1130.1999999999998,2700.5118563086185,3922.1297115554776,3340.8863033091498,65.0
2026-02-14,448.86,2462.4419640867977,2929.0954863431803,2797.4862986231788,36.0
2026-02-15,75.88,2722.0084343700582,3077.148128624144,2899.828676858197,7.0
2026-02-16,1880.19,2708.7827825911213,4003.803551768705,3383.197761928316,63.0
2026-02-17,1252.08,2645.8743850233213,3961.011516835985,3351.7049230081147,53.0
2026-02-18,1281.7000000000005,2606.228602637122,3558.0726379027847,3113.7532964032134,48.0
2026-02-19,150.39999999999998,2473.3397606382987,2754.912234042554,2639.9960106382982,12.0
2026-02-20,1965.23,2569.8275011067403,3644.133969051968,3146.32831780504,69.0
2026-02-21,933.55,2410.44539660436,2867.833003052862,2712.0166032885218,42.0
2026-02-22,88.8,2619.824324324324,2940.6081081081084,2798.56981981982,11.0
2026-02-23,2423.12,2442.6399848129686,3410.2468305325365,2971.43948298062,74.0
2026-02-24,2665.97,2480.1719824304105,3593.922062138733,3079.586773294523,73.0
2026-02-25,2047.6,2413.9482809142414,3120.206778667709,2774.448056260989,68.0
2026-02-26,2626.01,2402.8001797403667,3136.712731482364,2822.127493802385,72.0
2026-02-27,2726.82,2322.013664268268,2974.8551426203417,2707.007184192576,71.0
2026-02-28,1026.7199999999998,2256.5406342527667,2653.3886551347987,2532.485974754559,45.0
2026-03-01,68.58,2454.301545640129,2705.6984543598714,2588.2589676290463,10.0
2026-03-02,1624.58,2645.7401297566144,3878.103632938975,3311.201849093304,37.0
2026-03-03,266.95,2221.1294249859525,2950.348379846413,2669.499906349504,9.0
2026-03-04,4140.84,2353.9752803778943,3208.338284019668,2829.7953072323494,57.0
2026-03-05,4515.560000000001,2239.972827290524,2796.0168174047067,2550.664852199948,71.0
2026-03-06,3884.99,2178.4139598814927,2658.710743142196,2478.0049369496446,69.0
2026-03-07,1406.86,2240.279914135024,2724.437186358273,2535.563240123396,38.0
2026-03-08,81.4,2620.0675675675675,2948.667076167076,2792.407862407862,5.0
2026-03-09,5396.780000000001,2217.853627533455,2792.8435567134475,2543.6095727452293,70.0
2026-03-10,6251.89,2215.4108117705205,2746.379478845597,2512.445858772307,72.0
2026-03-11,5559.22,2157.7898877900134,2615.139677868478,2435.349167688993,78.0
2026-03-12,4977.4800000000005,2162.8609256089426,2763.3208973215364,2510.0164500912106,78.0
2026-03-13,5995.74,2212.227606600686,2751.949834382412,2516.232583467596,80.0
2026-03-14,2907.06,2141.53051536604,2471.6480567996537,2337.4905918694485,55.0
2026-03-15,141.26,2047.288687526547,2310.3865213082263,2142.816083817075,8.0
2026-03-16,8770.59,2185.9192369042444,2768.7452953564134,2516.6493189169714,87.0
2026-03-17,8611.140000000001,2190.2412572551366,2979.103812038824,2624.254970886549,84.0
2026-03-18,5240.150000000001,2270.8187742717287,2927.2654408747835,2612.966909344198,50.0
2026-03-19,739.9,2344.653872144884,2734.964724962833,2567.249222867956,34.0
2026-03-20,6042.91,2308.1334654992384,3007.109637575274,2683.38298932137,60.0
2026-03-21,664.43,2767.649714793132,4723.386060232079,3615.97760486432,13.0
2026-03-22,136.85,2028.3266350018268,2308.9514066496163,2154.60358056266,9.0
2026-03-23,7297.889999999999,2133.7184446463293,2416.779185490601,2288.4038564571406,87.0
2026-03-24,9443.740000000002,2205.376333952438,2826.2911357152984,2535.751444872476,86.0
2026-03-25,6834.62,2234.8299539696427,2934.543938068247,2626.596545235873,65.0
2026-03-26,1362.9199999999998,2821.9763449065244,5009.081237343352,3914.4512517242392,14.0
2026-03-27,5506.4800000000005,2277.414609696212,2854.7454090453425,2572.869629963243,68.0
2026-03-28,4158.820000000001,2304.1853217980097,3038.834465064609,2702.9552853934524,52.0
2026-03-29,312.83,2078.0046670715724,2327.235239586996,2190.9151935556056,15.0
2026-03-30,3316.35,2540.41171770169,4012.593634568125,3206.9795709138057,42.0
2026-03-31,2027.32,2846.911193102224,5184.178768028728,4021.281790738512,19.0
2026-04-01,3341.76,2456.549093890644,3724.756625251364,3128.7088360624343,49.0
2026-04-02,3406.45,2351.430609578887,3292.548107267097,2838.687020211657,38.0
2026-04-03,1527.46,2663.03369646341,4158.423362968588,3428.772399931913,25.0
2026-04-04,3480.04,2396.273347432788,3327.9349375294537,2888.5850679877244,49.0
2026-04-05,330.53,2367.1255256708923,2631.02260006656,2501.4240764832243,15.0
2026-04-06,7282.32,2253.830221687594,2918.8573970932343,2622.9238649221675,81.0
2026-04-07,6357.610000000001,2315.377398110296,3229.885129789339,2790.9810447636764,87.0
2026-04-08,6661.07,2244.867521284118,2816.706475085835,2557.716036612737,87.0
2026-04-09,8724.240000000002,2216.8799574518807,2743.719109057064,2528.725831705684,98.0
2026-04-10,4668.65,2266.433915585876,2939.654289783985,2626.1699891831686,87.0
2026-04-11,4465.53,2368.5822511549586,3147.713485297378,2782.865147026221,57.0
2026-04-12,440.3,2282.4967067908246,2588.053372700432,2414.4889847831028,13.0
2026-04-13,6217.810000000001,2301.5715340288616,2963.194428584983,2661.4931897243555,73.0
2026-04-14,1274.45,2900.1876888069364,5223.036180313076,4061.682215857821,16.0
2026-04-15,6929.900000000001,2248.357148010793,2840.5977142527304,2572.930622375503,100.0
2026-04-16,6445.99,2207.284032398437,2728.6975158199125,2496.591659310672,88.0
2026-04-17,4627.320000000001,2289.4085561404872,2931.9424245567625,2625.610871951799,68.0
2026-04-18,3903.8,2319.964854756904,3060.681874071418,2738.239077309289,49.0
2026-04-19,109.5,2587.945205479452,2948.03196347032,2759.4566210045664,8.0
2026-04-20,4751.21,2103.642145895467,2728.2271673952528,2497.6261057709507,90.0
2026-04-21,3384.69,2306.494541597606,3061.2009814783632,2715.7960551778747,81.0
2026-04-22,4217.049999999999,2292.6156863210067,2860.3715346035738,2601.4593519166247,89.0
2026-04-23,3951.78,2221.1739266862023,2766.871966556843,2536.668124237685,75.0
2026-04-24,3751.72,2390.917472519271,3021.04189545062,2744.568584542556,79.0
2026-04-25,2677.91,2308.2514722302094,3013.57215141659,2694.343895052485,52.0
2026-04-26,226.5,2193.880353200884,2523.881677704194,2362.246799116998,11.0
2026-04-27,4197.81,2321.347059538188,2866.0983131680564,2626.5568355880805,81.0
2026-04-28,4031.54,2351.5016842199257,3031.046399142759,2727.892403399197,80.0
2026-04-29,3263.78,2305.6022464749462,2795.688802554094,2593.0966272236487,84.0
2026-04-30,2754.89,2354.0830305384247,3034.3790133181365,2725.0370432213267,59.0
2026-05-01,55.5,2084.9765765765765,2460.911531531532,2297.90990990991,7.0
2026-05-02,2535.8,2239.7827904408864,2583.291702815679,2432.8574020033125,50.0
2026-05-03,462.87000000000006,2138.527232268239,2437.5057791604545,2347.248687536457,12.0
2026-05-04,4629.960000000001,2336.55025097409,2857.1504980604577,2635.550428081452,86.0
2026-05-05,4072.73,2254.794818217756,2920.3685734139017,2624.8438344795754,88.0
2026-05-06,3142.44,2270.1020226320948,2998.699100062372,2616.4952234569314,84.0
2026-05-07,3078.33,2357.738059272397,2972.845991170537,2685.738156727836,91.0
2026-05-08,2376.73,2343.4551673938563,3098.154775679189,2753.2226294109973,79.0
2026-05-09,1733.3,2450.6587722840823,3486.259274216812,2997.1290428662087,42.0
2026-05-10,202.59,2251.0217681030654,2476.6735771755766,2338.7467298484626,11.0
2026-05-11,3806.32,2323.1775047815213,3071.1310662266965,2724.809611383173,94.0
2026-05-12,4145.65,2400.98906082279,3259.688565122477,2858.036804843631,89.0
2026-05-13,3395.7000000000003,2347.0015313484705,2873.4343139853345,2635.8610271814355,94.0
2026-05-14,2995.94,2331.0931460576644,2827.6670761096684,2610.4866586113203,90.0
2026-05-15,2851.47,2307.6902089097907,3001.257632028393,2675.734431714169,92.0
2026-05-16,1426.61,2201.1460735589967,2513.871836030871,2381.798073755266,42.0
2026-05-17,228.49,2352.284563875881,2566.845813821174,2458.3355945555604,13.0
2026-05-18,4597.63,2302.0967324469348,2780.1242596729185,2565.4072163266724,92.0
2026-05-19,4463.84,2329.4872576078,2861.728556579089,2617.7179692820528,101.0
2026-05-20,3722.9,2327.847941121169,2865.103064815063,2626.757764108625,93.0
2026-05-21,3919.84,2294.6317885423896,2821.005921160048,2581.918330850239,90.0
2026-05-22,3384.94,2322.627077584832,2812.88238491672,2585.863247206745,87.0
2026-05-23,2102.3,2442.9385434999763,3258.9764305760355,2884.3509013937114,53.0
2026-05-24,145.22,2375.650736813111,2620.906211265666,2493.788734334114,12.0
2026-05-25,4471.35,2350.494649267,2917.041273888199,2659.1670837666475,101.0
2026-05-26,3258.4300000000003,2374.3064911629217,3054.6339955131766,2739.062140355938,94.0
2026-05-27,2429.67,2430.0890244354173,3171.565562401478,2826.999584305688,67.0
2026-05-28,925.23,2543.586135339321,3718.2079591020606,3160.306118478649,31.0
2026-05-29,3328.09,2251.79053150606,2897.3881866175498,2584.110799287279,87.0
2026-05-30,2451.86,2402.605132430074,3105.2021730441384,2774.3785901315737,56.0
2026-05-31,178.2,2430.893378226712,2705.6745230078564,2557.042087542088,13.0
2026-06-01,3147.41,2195.685309508453,2560.290893147064,2419.080799768699,82.0
2026-06-02,3444.23,2295.12245117196,2943.7351483495586,2649.01639844029,88.0
2026-06-03,2888.47,2289.829511817675,2753.658971704744,2546.664514431516,99.0
2026-06-04,2661.15,2300.567949946452,2917.3981549330174,2648.08290776544,87.0
2026-06-05,2812.39,2324.0170424443268,2994.954878235238,2702.055618175289,101.0
2026-06-06,1795.2,2474.397894385027,3535.807319518716,3027.891488413547,54.0
2026-06-07,174.94,2531.342174459815,2746.012918714988,2649.9828512632903,11.0
2026-06-08,3462.53,2334.3685686477806,3105.695604081409,2739.154098303841,90.0
2026-06-09,2258.5000000000005,2178.386406907239,2505.60854106708,2366.239132167367,86.0
2026-06-10,2680.01,2375.3531143540504,3149.354118081649,2803.6658296051137,96.0
2026-06-11,2203.62,2321.587569544659,2965.047240449805,2665.5756890934013,98.0
2026-06-12,2360.93,2351.3609891017527,2969.346105136536,2671.886663306409,101.0
2026-06-13,1592.39,2500.1526636062777,3539.177400008791,3047.2790773617016,55.0
2026-06-14,197.59,2225.4456197175973,2421.437319702414,2337.5636418847107,13.0
2026-06-15,2819.55,2413.904328704935,3251.231490840737,2854.879143835009,88.0
2026-06-16,3133.45,2349.244123889004,3054.0476471620736,2724.9156744163784,102.0
2026-06-17,2661.6600000000003,2330.2626556359564,3074.447281020115,2724.030541090898,114.0
2026-06-18,2158.31,2346.761957272125,2997.89817032771,2692.0387154764608,107.0
2026-06-19,1979.09,2419.594156910499,3233.2212936248475,2846.4371655659925,103.0
2026-06-20,837.87,2223.768484371084,2564.785467912683,2428.225261675439,58.0
2026-06-21,86.68,2222.7907245039223,2421.842408860175,2325.42801107522,14.0
2026-06-22,2240.9,2367.1208844660623,3355.311548931233,2884.8427551430227,104.0
2026-06-23,1689.86,2566.240576142403,3818.7841004580255,3226.2925331092515,88.0
2026-06-24,1988.18,2428.331388506071,3283.267958635536,2881.690430443924,111.0
2026-06-25,1429.58,2401.0684256914624,3274.0077505281274,2866.490241889226,90.0
2026-06-26,466.5199999999999,2687.5132898911093,4905.9258552688,3798.9746420303536,21.0
2026-06-27,1010.39,2485.043300111838,3386.8859549282947,2974.3253595146425,61.0
2026-06-28,160.18,2624.921962791859,2899.5617430390807,2777.0670495692343,15.0
2026-06-29,1754.85,2524.1728922699945,3734.350457304042,3144.8449269168304,101.0
2026-06-30,2342.8100000000004,2551.339929401018,3832.609942761043,3215.4693551760483,96.0
,0.0,,,,15.0
