Date,COFFEE,SUGAR,SOYBEANS,WHEAT,COTTON
2005-01-09,101.95,10.1,595.75,306.75,48.29
2005-01-11,97.1,11.25,574.5,317.0,52.11
2005-01-12,92.4,12.92,559.75,305.5,48.3
2005-02-02,104.9,8.81,505.25,288.25,44.27
2005-02-03,119.35,9.04,618.75,332.0,49.12
2005-02-05,120.7,8.68,619.25,314.5,57.8
2005-02-06,122.0,8.67,668.5,323.5,48.76
2005-02-08,106.6,10.09,689.5,332.0,50.95
2005-02-09,100.0,10.11,588.5,305.0,48.47
2005-02-11,101.05,11.47,573.5,313.0,52.29
2005-02-12,90.75,12.86,562.75,303.5,48.3
2005-03-01,103.1,9.17,537.25,302.25,44.12
2005-03-02,105.3,8.94,502.0,289.75,43.12
2005-03-03,120.9,8.98,620.0,330.0,49.15
2005-03-05,119.1,8.56,618.75,308.25,55.5
2005-03-06,125.55,8.88,675.25,323.25,48.34
2005-03-08,105.75,10.2,670.0,326.0,50.39
2005-03-10,92.85,11.53,581.0,348.75,52.55
2005-03-11,103.75,11.54,591.75,313.25,51.73
2005-04-01,101.45,9.03,529.75,296.0,44.49
2005-04-02,110.5,9.08,499.5,287.75,43.2
2005-04-03,121.85,8.87,622.75,329.0,50.75
2005-04-04,123.05,8.41,615.0,316.5,52.6
2005-04-05,122.7,8.49,620.0,308.25,55.0
2005-04-07,102.1,9.16,673.5,324.25,52.15
2005-04-08,106.25,10.22,671.25,325.0,50.6
2005-04-10,92.7,11.43,562.5,347.25,51.55
2005-04-11,103.9,11.56,580.5,311.25,51.44
2005-05-01,98.5,8.98,534.0,299.75,45.62
2005-05-04,126.1,8.55,617.5,311.25,52.05
2005-05-05,120.35,8.23,623.5,305.0,54.6
2005-05-07,102.2,9.39,712.25,337.0,52.25
2005-05-08,105.35,10.08,658.5,320.0,49.8
2005-05-09,100.0,10.11,588.5,305.0,48.47
2005-05-10,93.7,11.44,563.5,345.0,52.45
2005-05-12,91.85,13.26,573.25,304.5,49.05
2005-06-01,96.8,8.99,541.75,308.25,45.81
2005-06-04,124.7,8.57,623.25,314.25,51.88
2005-06-05,121.9,8.42,635.0,309.5,53.79
2005-06-06,124.1,8.83,677.75,322.5,47.37
2005-06-07,104.65,9.35,696.25,332.0,51.1
2005-06-09,97.45,10.2,604.75,305.5,50.45
2005-06-10,93.5,11.26,564.25,345.25,52.75
2005-06-12,92.7,13.09,564.0,299.75,49.1
2005-07-01,96.25,8.71,551.75,309.75,46.56
2005-07-02,112.75,8.93,501.25,292.5,43.24
2005-07-03,128.0,8.78,608.5,323.25,49.53
2005-07-04,121.95,8.66,623.5,314.25,52.22
2005-07-06,125.75,8.8,674.75,319.25,46.94
2005-07-07,104.5,9.37,692.0,334.75,50.9
2005-07-09,91.5,10.13,595.0,303.5,51.25
2005-07-10,94.85,11.37,564.25,338.0,52.2
2005-07-11,102.95,11.37,571.5,310.0,51.26
2005-07-12,92.0,13.39,559.0,297.25,49.62
2005-08-02,111.7,9.01,503.5,291.75,42.7
2005-08-03,130.65,8.96,619.5,329.0,50.42
2005-08-04,116.85,8.48,612.0,310.0,53.21
2005-08-06,121.4,8.78,667.5,313.25,46.89
2005-08-07,104.15,9.54,675.5,328.5,53.8
2005-08-08,102.3,10.1,660.5,322.25,49.42
2005-08-09,92.7,10.18,590.5,309.0,50.37
2005-08-11,107.85,11.28,574.25,313.0,50.96
2005-08-12,92.8,13.61,566.75,295.5,52.75
2005-09-02,112.45,9.04,510.75,290.0,43.07
2005-09-03,129.5,9.0,624.0,333.5,52.0
2005-09-05,121.45,8.36,632.0,305.5,55.01
2005-09-06,116.4,8.91,673.25,314.25,46.29
2005-09-08,102.6,9.92,643.0,319.5,49.15
2005-09-09,92.2,10.27,580.5,313.0,50.05
2005-09-11,106.9,11.2,578.25,315.0,50.41
2005-09-12,92.75,13.51,568.75,293.0,52.72
2005-10-01,95.6,8.52,560.0,307.75,47.24
2005-10-02,113.85,9.15,516.0,296.25,44.74
2005-10-03,135.75,8.97,633.25,340.0,52.65
2005-10-05,119.15,8.39,628.25,312.5,55.93
2005-10-06,113.0,8.9,666.25,313.5,46.96
2005-10-08,105.7,9.83,643.5,323.5,48.51
2005-10-10,98.9,11.66,555.5,339.75,55.66
2005-10-11,106.75,11.47,577.0,309.75,50.2
2005-11-01,95.65,8.55,557.5,306.5,46.2
2005-11-02,113.45,9.13,525.75,294.5,44.95
2005-11-03,134.45,9.17,656.75,351.5,53.65
2005-11-04,113.5,8.35,616.75,313.5,53.27
2005-11-05,122.15,8.49,628.0,306.0,56.8
2005-11-07,101.75,9.48,688.0,327.0,53.15
2005-11-08,106.75,9.85,641.0,326.25,47.88
2005-11-10,100.75,11.84,563.5,342.75,55.17
2005-11-11,106.95,11.48,593.0,311.5,50.72
2005-12-01,98.85,8.62,554.0,307.25,46.59
2005-12-04,114.85,8.45,617.5,311.0,53.0
2005-12-05,119.9,8.26,619.75,301.5,55.08
2005-12-07,102.35,9.5,698.5,323.75,50.15
2005-12-08,104.9,9.87,643.0,321.25,47.13
2005-12-09,89.05,10.4,575.0,313.0,49.6
2005-12-10,101.3,11.73,589.0,347.5,55.9
2005-12-12,96.45,13.96,584.0,299.5,53.41
2006-01-02,117.25,18.29,579.5,339.25,55.87
2006-01-03,112.2,16.79,577.5,362.75,55.6
2006-01-05,107.1,17.73,593.25,353.25,50.15
2006-01-06,99.95,15.14,586.75,392.0,52.35
2006-01-08,98.3,14.9,573.5,392.5,54.73
2006-01-09,103.4,11.39,538.5,401.25,52.06
2006-01-11,108.65,11.5,645.0,487.5,48.78
2006-01-12,123.2,12.26,677.0,500.0,49.33
2006-02-02,118.0,19.15,584.0,347.25,57.23
2006-02-03,110.1,16.88,591.0,369.0,55.18
2006-02-05,110.35,17.91,590.5,355.25,49.25
2006-02-06,101.25,15.21,609.0,403.75,52.92
2006-02-08,103.7,14.53,581.75,401.5,54.83
2006-02-10,103.55,11.32,545.25,446.0,48.4
2006-02-11,110.55,11.53,648.25,491.5,49.18
2006-03-01,108.6,14.18,617.5,346.0,55.24
2006-03-02,117.6,19.3,594.75,356.5,56.95
2006-03-03,112.1,17.23,593.25,373.5,54.6
2006-03-04,109.45,18.33,565.0,342.0,52.57
2006-03-05,108.85,17.69,592.75,354.0,49.45
2006-03-07,102.0,16.62,601.5,384.25,49.0
2006-03-08,105.85,14.28,576.0,395.25,55.23
2006-03-10,104.25,10.89,542.5,439.5,48.4
2006-03-11,112.45,11.31,649.0,492.5,49.21
2006-04-01,110.65,14.87,621.0,346.25,54.94
2006-04-04,107.05,17.96,558.75,342.75,52.81
2006-04-05,107.15,17.05,590.75,352.25,48.85
2006-04-07,102.0,16.62,601.5,384.25,49.0
2006-04-08,105.45,14.41,577.5,396.0,54.48
2006-04-09,103.4,11.39,538.5,401.25,52.06
2006-04-10,104.45,11.16,555.25,465.0,48.9
2006-04-12,120.2,11.76,659.25,499.5,49.35
2006-05-01,117.45,14.85,608.0,339.75,54.69
2006-05-04,108.05,17.84,561.5,347.0,53.96
2006-05-05,106.5,17.48,594.5,361.25,48.7
2006-05-06,98.45,15.39,603.25,398.5,52.64
2006-05-07,101.85,17.02,594.5,386.5,49.2
2006-05-09,106.45,11.49,541.25,404.0,51.65
2006-05-10,104.5,11.14,565.5,464.0,48.5
2006-05-12,123.4,11.76,664.25,498.0,49.0
2006-06-01,119.55,14.88,600.5,330.75,55.05
2006-06-02,113.2,18.8,587.0,355.0,57.19
2006-06-03,109.0,17.77,587.0,370.0,54.02
2006-06-04,108.85,17.77,564.0,352.5,53.64
2006-06-06,96.1,15.09,593.5,385.0,51.88
2006-06-07,101.3,17.16,608.5,390.0,49.15
2006-06-09,106.25,11.64,534.0,399.0,51.44
2006-06-10,103.9,11.07,564.0,464.0,48.1
2006-06-11,113.2,11.75,649.25,498.0,49.92
2006-06-12,121.7,11.49,654.25,475.0,49.0
2006-07-02,114.9,18.17,574.0,351.75,55.1
2006-07-03,106.7,17.18,578.0,370.5,53.8
2006-07-04,108.35,17.12,557.75,351.25,53.97
2006-07-06,96.0,15.22,597.0,387.75,52.12
2006-07-07,98.4,16.87,602.0,381.5,47.5
2006-07-08,107.15,14.27,563.25,393.0,54.8
2006-07-09,103.5,11.62,538.5,403.5,51.19
2006-07-11,112.95,11.58,654.75,497.0,49.89
2006-07-12,121.9,11.22,662.0,477.5,53.06
2006-08-02,113.45,18.8,578.0,356.75,56.28
2006-08-03,106.75,16.62,572.25,376.0,53.1
2006-08-05,105.75,17.25,586.0,363.5,49.44
2006-08-06,96.45,15.03,587.75,383.5,52.82
2006-08-08,107.1,13.99,557.5,384.0,54.75
2006-08-09,102.45,11.89,537.0,400.0,50.63
2006-08-11,115.75,11.96,666.25,504.0,49.52
2006-08-12,121.85,11.37,656.0,469.0,52.73
2006-09-01,120.15,14.6,584.0,326.5,55.7
2006-09-02,113.8,18.14,587.75,363.25,56.42
2006-09-03,106.85,16.28,576.5,370.75,53.62
2006-09-05,107.05,17.47,592.5,375.5,51.13
2006-09-06,95.9,15.05,585.75,372.5,52.61
2006-09-08,107.65,14.04,562.0,388.0,54.78
2006-09-10,103.05,11.48,574.5,494.0,47.8
2006-09-11,119.2,12.18,657.5,488.0,49.83
2006-10-01,119.1,14.66,578.25,329.25,55.59
2006-10-02,115.1,17.66,582.25,355.25,55.97
2006-10-03,105.7,16.68,578.25,374.5,55.11
2006-10-04,108.15,17.01,555.25,361.0,53.2
2006-10-05,107.2,17.38,593.25,377.5,50.44
2006-10-07,99.1,16.46,603.0,382.5,50.49
2006-10-08,105.55,13.89,557.0,386.5,55.08
2006-10-10,102.85,11.61,560.5,501.0,48.7
2006-10-11,115.85,11.85,651.25,480.5,49.09
2006-11-01,117.2,14.71,574.5,330.5,55.43
2006-11-04,104.75,17.0,562.5,367.5,52.31
2006-11-05,102.7,17.65,602.75,382.5,51.31
2006-11-07,98.35,16.57,607.0,398.0,50.68
2006-11-08,104.3,13.36,551.0,373.75,53.74
2006-11-09,100.25,11.41,532.0,398.0,50.0
2006-11-10,103.05,11.09,562.25,531.0,48.38
2006-11-12,124.7,11.42,666.75,475.0,54.29
2006-12-01,117.55,14.72,562.0,333.25,55.44
2006-12-04,104.7,16.76,560.5,360.5,52.28
2006-12-05,101.8,17.6,600.0,394.0,52.05
2006-12-06,95.65,14.91,600.0,373.75,52.7
2006-12-07,98.55,16.27,603.0,390.0,51.89
2006-12-09,100.1,11.55,527.25,388.75,51.03
2006-12-10,103.3,11.13,579.75,515.5,48.93
2006-12-12,123.85,11.37,663.0,465.0,54.48
2007-01-02,118.75,10.63,721.5,460.25,53.57
2007-01-03,116.0,10.97,746.25,468.0,55.8
2007-01-05,101.85,9.14,741.25,488.5,46.25
2007-01-06,117.4,9.24,817.5,520.75,50.48
2007-01-08,113.1,10.28,825.75,636.0,62.25
2007-01-10,134.85,9.93,991.5,952.5,62.05
2007-01-11,122.6,9.91,990.75,778.25,63.74
2007-02-01,126.2,11.75,683.5,501.0,56.19
2007-02-02,118.35,10.5,736.75,461.25,53.89
2007-02-03,114.35,11.22,739.0,459.5,55.85
2007-02-04,108.6,9.7,779.0,428.0,53.24
2007-02-05,101.7,9.14,734.25,479.5,46.55
2007-02-07,110.2,9.24,865.0,569.5,58.0
2007-02-08,116.2,10.25,831.0,641.75,62.6
2007-02-10,134.3,10.02,943.75,922.5,60.3
2007-02-11,118.9,9.94,1001.75,778.5,64.31
2007-03-01,123.6,11.51,669.25,476.5,54.89
2007-03-04,110.75,9.72,763.75,419.0,53.05
2007-03-05,101.35,9.29,733.75,481.0,46.5
2007-03-07,109.1,9.46,850.5,571.5,59.25
2007-03-08,117.65,10.25,839.0,650.0,62.85
2007-03-09,112.65,9.48,868.0,767.0,58.87
2007-03-10,135.85,9.84,951.0,927.0,60.43
2007-03-12,126.65,9.71,1078.75,855.0,58.24
2007-04-01,125.0,11.27,662.75,467.5,54.56
2007-04-04,110.55,9.71,761.0,431.25,53.26
2007-04-05,103.0,9.34,733.5,482.0,46.3
2007-04-06,115.3,8.92,815.75,520.25,49.99
2007-04-07,109.1,9.46,850.5,571.5,59.25
2007-04-09,114.55,9.45,892.5,807.0,59.45
2007-04-10,135.2,9.79,954.25,906.0,60.49
2007-04-12,127.35,9.74,1091.5,875.0,58.35
2007-05-01,120.45,11.09,668.0,470.25,54.42
2007-05-02,116.6,10.48,740.0,458.5,54.63
2007-05-03,110.55,10.66,735.75,468.0,55.07
2007-05-04,110.85,9.8,760.5,445.0,52.91
2007-05-06,116.55,8.56,828.25,527.25,51.75
2007-05-07,108.3,9.55,854.5,591.0,59.25
2007-05-09,112.45,9.38,889.0,842.5,58.35
2007-05-10,137.0,9.79,940.5,890.0,60.22
2007-05-11,119.95,9.9,1005.75,785.0,64.02
2007-05-12,128.05,9.85,1099.5,863.75,58.1
2007-06-02,116.5,10.19,738.75,451.0,53.67
2007-06-03,112.0,10.76,733.0,459.5,54.5
2007-06-06,116.45,8.69,822.25,519.75,51.55
2007-06-07,107.25,9.54,864.75,600.5,60.0
2007-06-08,118.4,9.94,826.0,664.0,61.95
2007-06-09,113.55,9.37,878.0,816.0,58.16
2007-06-11,120.7,10.05,1029.5,797.0,65.17
2007-06-12,125.9,9.88,1098.75,871.0,58.1
2007-07-02,116.85,10.12,741.0,452.0,53.0
2007-07-03,111.1,10.68,742.75,466.5,54.45
2007-07-05,101.9,9.32,729.0,482.0,46.29
2007-07-06,116.95,8.58,832.0,524.5,51.76
2007-07-08,117.45,9.84,838.5,662.5,60.6
2007-07-09,113.75,9.41,891.0,840.0,57.9
2007-07-11,120.45,10.15,1023.75,787.75,65.07
2007-07-12,127.75,9.9,1119.75,903.5,64.55
2007-08-01,120.1,11.16,665.0,464.0,54.53
2007-08-02,115.55,10.28,743.75,457.0,52.41
2007-08-03,111.1,10.59,745.0,464.0,54.34
2007-08-05,102.25,9.22,726.0,469.0,46.7
2007-08-06,114.85,8.61,821.5,527.5,51.42
2007-08-08,118.5,9.82,855.0,679.0,61.15
2007-08-10,138.75,9.75,925.5,860.0,59.5
2007-08-11,121.9,10.15,1028.0,762.0,64.69
2007-09-01,118.4,11.1,653.5,453.0,54.1
2007-09-02,114.75,10.49,749.25,460.25,52.76
2007-09-03,111.5,10.52,746.5,465.5,54.5
2007-09-04,109.65,9.98,749.0,447.5,51.81
2007-09-05,103.25,9.31,733.75,471.0,48.82
2007-09-07,107.05,9.65,870.0,588.5,61.0
2007-09-08,119.5,9.83,858.0,673.5,60.25
2007-09-10,133.75,9.91,950.25,845.5,59.48
2007-09-11,121.75,10.03,1043.0,762.0,64.64
2007-10-01,120.75,11.12,653.75,449.5,53.93
2007-10-04,109.25,9.75,742.5,457.75,51.69
2007-10-05,103.6,9.26,733.0,473.0,49.03
2007-10-07,108.5,9.66,889.0,592.0,65.16
2007-10-08,120.6,9.54,850.0,667.0,59.25
2007-10-09,117.05,9.29,903.5,849.0,58.55
2007-10-10,133.4,9.74,968.25,853.0,64.21
2007-10-12,130.2,10.12,1125.75,909.0,64.7
2007-11-01,120.65,11.02,664.0,456.5,54.04
2007-11-04,109.45,9.91,746.5,456.25,51.82
2007-11-05,102.8,9.29,750.0,483.0,48.11
2007-11-06,115.4,8.76,830.0,556.0,51.92
2007-11-07,109.2,9.75,891.0,611.0,65.25
2007-11-09,116.55,9.3,905.0,871.0,59.15
2007-11-10,138.25,9.81,981.5,883.0,63.73
2007-11-12,130.1,10.3,1135.5,894.0,64.13
2007-12-01,120.3,10.93,706.0,479.5,54.7
2007-12-02,113.9,10.39,745.25,455.75,52.24
2007-12-03,111.0,10.36,752.25,460.0,54.56
2007-12-04,112.85,9.88,738.25,458.0,51.12
2007-12-06,113.45,8.56,826.5,565.0,51.6
2007-12-07,109.4,9.7,910.0,611.5,65.25
2007-12-09,117.1,9.29,925.0,840.0,60.1
2007-12-10,139.3,9.8,976.75,857.5,63.87
2007-12-11,121.75,9.96,1032.75,761.0,63.12
2007-12-12,130.8,10.3,1151.5,934.0,65.25
2008-01-02,139.1,12.35,1287.25,943.0,68.16
2008-01-04,129.1,11.52,1211.0,895.0,70.45
2008-01-05,128.4,11.35,1258.75,776.5,66.95
2008-01-07,152.7,13.72,1628.0,849.75,68.78
2008-01-08,140.15,14.13,1357.75,794.0,69.31
2008-01-09,141.9,12.76,1332.0,779.25,67.53
2008-01-10,129.1,13.93,1053.0,669.75,56.59
2008-01-12,111.65,11.65,846.0,509.75,45.11
2008-02-01,134.0,10.73,1232.5,915.0,68.88
2008-02-04,128.65,11.77,1243.0,936.5,70.18
2008-02-05,128.55,11.49,1292.5,796.0,67.05
2008-02-06,137.35,10.31,1365.5,782.5,65.44
2008-02-07,153.45,13.98,1645.75,865.25,68.12
2008-02-09,140.55,12.71,1301.5,744.25,67.91
2008-02-10,125.45,13.08,1004.0,636.0,56.69
2008-02-12,110.25,11.62,827.0,509.75,45.06
2008-03-01,135.2,11.14,1251.5,945.0,68.71
2008-03-03,165.4,15.02,1544.5,1093.0,86.88
2008-03-04,131.3,11.81,1257.0,937.0,70.41
2008-03-06,132.5,9.71,1359.5,750.5,64.21
2008-03-07,149.55,13.91,1658.0,872.75,68.02
2008-03-09,139.9,12.51,1251.0,752.25,67.19
2008-03-10,122.05,12.61,992.0,640.25,55.61
2008-03-11,112.35,12.18,928.25,562.0,44.68
2008-03-12,109.6,11.16,830.0,500.75,45.1
2008-04-01,132.7,11.32,1249.0,931.5,68.69
2008-04-02,142.7,12.17,1326.0,973.0,68.87
2008-04-03,162.8,14.36,1494.0,1077.5,89.0
2008-04-04,131.9,11.57,1277.0,974.25,70.86
2008-04-06,132.75,9.52,1389.0,753.0,64.32
2008-04-07,149.55,13.91,1658.0,872.75,68.02
2008-04-08,136.85,13.42,1287.0,758.75,67.04
2008-04-09,143.5,12.65,1234.0,755.25,65.98
2008-04-11,116.7,12.71,949.5,572.5,46.32
2008-04-12,104.5,10.8,811.0,467.75,41.66
2008-05-02,142.6,11.86,1323.0,1003.0,68.1
2008-05-03,161.75,14.55,1490.5,1096.0,87.25
2008-05-05,131.75,11.48,1273.0,792.5,66.79
2008-05-06,135.8,9.56,1452.0,785.5,64.65
2008-05-08,140.2,13.93,1262.5,780.0,66.97
2008-05-09,138.85,12.54,1180.0,729.75,63.26
2008-05-11,116.4,12.64,894.75,537.25,44.31
2008-05-12,101.6,10.57,783.5,457.75,39.33
2008-06-02,143.15,12.11,1318.5,1033.0,68.67
2008-06-03,152.0,13.6,1443.0,1114.0,81.68
2008-06-05,132.85,11.82,1264.5,806.0,68.11
2008-06-06,135.85,9.74,1457.5,811.0,66.52
2008-06-08,137.9,14.19,1220.5,765.75,67.46
2008-06-10,114.5,11.79,922.0,595.25,52.41
2008-06-11,111.0,11.87,899.5,522.5,42.98
2008-07-01,131.4,11.37,1236.0,903.0,68.95
2008-07-02,143.3,11.98,1331.5,1063.0,68.41
2008-07-03,148.75,13.36,1341.0,1092.5,81.28
2008-07-04,133.6,12.12,1255.0,921.25,72.8
2008-07-05,130.15,11.73,1297.25,795.0,67.88
2008-07-07,141.05,13.52,1589.0,822.0,66.16
2008-07-08,140.45,13.79,1243.0,822.25,69.33
2008-07-10,114.2,12.03,926.0,603.25,51.56
2008-07-11,112.1,12.01,911.75,521.0,42.07
2008-08-01,135.45,11.37,1256.5,907.5,69.43
2008-08-02,147.2,12.71,1339.0,1093.0,69.09
2008-08-04,133.2,11.88,1251.5,934.0,71.94
2008-08-05,133.9,11.46,1298.25,809.0,70.85
2008-08-07,139.7,13.75,1561.0,823.25,64.94
2008-08-08,135.8,13.56,1199.0,765.25,67.25
2008-08-09,139.7,12.37,1194.5,722.75,63.3
2008-08-10,114.55,11.89,964.0,608.0,51.58
2008-08-12,107.75,11.25,820.5,473.0,42.19
2008-09-01,135.6,11.45,1249.0,889.5,69.02
2008-09-04,136.5,12.4,1313.0,934.0,73.85
2008-09-05,136.0,11.61,1349.5,791.5,71.55
2008-09-06,131.05,9.7,1452.0,788.5,66.0
2008-09-07,138.35,13.86,1578.0,814.0,66.25
2008-09-09,136.0,12.1,1209.0,711.5,61.66
2008-09-10,114.65,11.9,980.0,604.75,50.34
2008-09-12,108.05,11.22,813.0,472.25,42.95
2008-10-01,136.65,11.39,1244.0,882.5,66.96
2008-10-03,148.25,13.04,1388.0,1140.0,77.28
2008-10-04,131.75,12.52,1356.0,923.0,74.75
2008-10-06,135.05,9.8,1446.5,809.0,66.25
2008-10-07,139.25,13.61,1609.5,806.5,70.61
2008-10-09,136.7,12.14,1181.5,706.75,61.68
2008-10-10,115.35,11.23,910.0,563.5,49.44
2008-10-11,112.8,12.0,940.0,520.0,41.24
2008-10-12,108.45,11.62,829.5,492.5,43.67
2008-11-01,136.3,11.32,1286.0,909.25,69.96
2008-11-02,147.9,12.66,1326.0,1048.0,67.16
2008-11-03,150.15,13.45,1392.5,1240.0,81.28
2008-11-04,130.85,12.34,1332.5,896.5,74.16
2008-11-06,133.6,10.59,1516.5,869.0,69.25
2008-11-07,140.05,13.99,1630.5,819.0,70.63
2008-11-08,135.85,13.37,1215.0,793.75,66.72
2008-11-09,134.35,11.94,1216.0,707.25,61.54
2008-11-11,112.3,11.8,908.0,523.25,39.14
2008-11-12,111.05,11.89,856.5,491.25,44.46
2008-12-02,147.95,12.36,1321.0,1007.0,67.02
2008-12-03,151.85,13.16,1379.0,1270.0,82.06
2008-12-05,138.2,11.65,1335.0,793.5,71.81
2008-12-06,134.6,10.41,1536.5,851.0,69.64
2008-12-08,137.45,13.61,1220.0,790.25,67.28
2008-12-09,135.1,12.36,1235.0,703.75,62.17
2008-12-11,111.75,11.61,885.25,533.0,39.45
2008-12-12,109.85,11.64,854.0,506.75,43.43
2009-01-04,114.5,12.73,952.0,525.5,46.15
2009-01-05,119.85,15.05,1102.0,557.25,56.52
2009-01-06,142.25,15.85,1218.5,674.5,57.79
2009-01-07,116.4,17.75,1258.5,506.25,56.73
2009-01-09,119.2,24.24,1014.0,459.25,56.37
2009-01-10,126.7,24.64,918.0,452.75,59.84
2009-01-12,142.5,22.66,1059.5,562.5,69.65
2009-02-01,110.9,11.85,970.0,611.0,48.91
2009-02-02,119.75,12.75,959.5,563.75,49.71
2009-02-03,103.55,12.75,848.5,494.75,40.29
2009-02-04,116.8,13.06,977.0,550.5,46.15
2009-02-06,142.0,15.44,1209.0,669.5,58.65
2009-02-07,115.05,17.58,1243.0,500.25,56.8
2009-02-09,120.4,23.68,1009.25,457.0,56.89
2009-02-10,129.7,23.78,885.0,441.25,59.26
2009-02-11,142.35,23.44,997.5,516.75,67.64
2009-02-12,143.2,23.04,1034.0,554.5,69.68
2009-03-02,119.25,12.66,946.0,552.5,49.38
2009-03-03,104.1,12.69,863.0,490.25,40.52
2009-03-04,118.4,12.55,995.5,563.5,47.6
2009-03-06,138.35,14.89,1182.0,617.5,55.84
2009-03-07,115.05,17.58,1243.0,500.25,56.8
2009-03-08,133.05,19.14,1173.5,549.25,60.66
2009-03-09,119.8,23.14,982.0,451.25,57.15
2009-03-11,141.1,23.97,1006.75,515.75,67.45
2009-03-12,144.15,23.11,1047.0,549.75,70.55
2009-04-02,115.9,12.59,949.5,542.25,49.67
2009-04-03,106.3,13.26,875.5,511.75,40.76
2009-04-05,120.2,15.02,1115.25,538.5,56.82
2009-04-06,139.2,15.24,1230.0,635.25,56.88
2009-04-08,133.0,19.35,1165.0,542.25,60.65
2009-04-09,122.85,21.6,961.0,444.0,57.53
2009-04-11,140.75,23.59,995.5,521.0,68.11
2009-04-12,141.1,22.52,1043.0,536.75,70.21
2009-05-01,107.7,11.82,983.75,616.75,48.31
2009-05-02,119.2,12.98,980.0,561.75,49.71
2009-05-03,106.55,12.83,862.5,504.0,40.19
2009-05-05,123.65,15.15,1116.0,541.5,57.62
2009-05-06,133.85,15.53,1225.5,623.0,55.11
2009-05-08,131.5,19.37,1175.0,528.75,60.39
2009-05-10,129.45,24.19,885.0,442.75,60.65
2009-05-11,142.1,22.76,967.0,512.25,67.41
2009-06-01,116.1,12.27,1014.25,643.5,50.28
2009-06-02,119.55,13.12,1001.0,557.0,49.86
2009-06-03,105.3,12.78,879.0,516.25,40.26
2009-06-04,117.5,12.22,994.0,557.0,47.03
2009-06-05,123.95,15.36,1135.0,547.75,57.29
2009-06-07,115.4,17.32,1200.0,490.5,55.9
2009-06-08,134.7,19.8,1170.5,500.25,58.98
2009-06-10,133.6,24.0,910.0,460.25,62.07
2009-06-11,138.9,22.43,948.0,497.25,66.54
2009-07-01,114.2,11.98,990.0,613.25,49.61
2009-07-04,117.5,12.23,989.5,539.75,47.08
2009-07-05,123.65,15.49,1119.0,559.0,58.88
2009-07-07,114.0,16.96,1133.5,483.75,55.36
2009-07-08,137.9,20.81,1184.5,489.5,60.53
2009-07-09,122.85,21.6,961.0,444.0,57.53
2009-07-10,134.25,23.12,912.0,463.25,61.59
2009-07-12,146.25,22.45,1053.0,526.5,70.83
2009-08-01,113.45,12.03,989.0,612.5,50.42
2009-08-04,118.2,12.38,1006.0,532.0,48.72
2009-08-05,125.7,15.27,1134.0,580.5,59.85
2009-08-06,130.05,15.37,1232.5,598.0,55.67
2009-08-07,113.0,17.21,1084.0,488.5,54.71
2009-08-09,123.0,20.87,969.0,431.5,58.78
2009-08-10,137.9,22.54,936.0,474.0,62.91
2009-08-12,143.65,22.22,1044.0,519.25,70.3
2009-09-01,116.9,12.05,1037.5,629.5,49.32
2009-09-02,121.4,13.28,1002.0,565.0,49.98
2009-09-03,104.2,12.49,881.0,513.0,40.01
2009-09-04,119.3,12.74,1007.0,522.0,48.41
2009-09-06,131.15,15.56,1243.5,613.75,54.86
2009-09-07,113.55,17.1,1110.5,494.25,57.03
2009-09-09,123.7,20.99,961.5,429.0,58.78
2009-09-10,135.65,21.24,964.0,468.0,63.02
2009-09-11,140.05,22.41,964.25,520.0,67.61
2009-09-12,141.55,22.15,1028.5,515.0,74.42
2009-10-02,116.85,13.23,994.0,556.0,46.98
2009-10-03,103.85,12.59,889.0,522.75,41.8
2009-10-06,130.3,15.38,1246.0,596.0,54.63
2009-10-07,112.3,17.27,1128.25,491.75,60.39
2009-10-08,135.85,22.0,1170.5,494.25,61.95
2009-10-09,123.4,21.79,973.5,432.75,58.99
2009-10-11,134.05,21.91,961.5,523.0,69.05
2009-10-12,142.65,23.26,1027.0,517.75,73.72
2009-11-02,115.8,13.19,978.0,543.25,45.83
2009-11-03,104.95,12.81,875.0,498.75,41.82
2009-11-05,127.85,15.61,1130.0,580.5,60.54
2009-11-06,131.6,15.35,1267.0,594.75,56.3
2009-11-08,136.9,21.92,1216.5,485.25,62.24
2009-11-09,125.3,21.21,984.5,441.75,59.31
2009-11-11,132.7,22.67,963.75,531.75,67.3
2009-11-12,142.6,24.0,1035.0,519.25,74.31
2009-12-01,114.5,11.47,954.0,569.75,46.67
2009-12-02,112.15,13.13,968.5,538.75,45.03
2009-12-03,108.45,13.09,899.0,515.25,42.83
2009-12-05,128.15,15.72,1137.5,582.5,60.32
2009-12-06,129.55,15.2,1245.5,584.75,56.1
2009-12-08,135.55,22.97,1216.0,490.25,62.04
2009-12-10,138.05,21.63,999.0,494.25,64.68
2009-12-11,130.65,22.69,982.25,531.75,66.42
2010-01-02,132.55,29.28,909.75,474.75,68.22
2010-01-03,129.55,22.26,952.5,492.75,83.44
2010-01-04,137.4,16.7,942.0,454.75,81.5
2010-01-06,136.55,14.4,932.0,450.75,79.07
2010-01-07,166.2,16.28,953.5,484.0,81.22
2010-01-09,180.5,20.49,1004.5,675.5,90.13
2010-01-10,181.1,23.36,1057.0,655.0,99.97
2010-01-11,197.7,29.45,1225.25,702.5,129.26
2010-01-12,203.3,28.37,1283.0,697.5,131.95
2010-02-02,135.05,29.4,925.5,487.25,69.26
