commodity,country,keyword,title,date,source,url,language
Onion,Bangladesh,demand,"Onion Export Boom : महाराष्ट्र से प्याज निर्यात दोगुना , 10 . 59 लाख टन के पार पहुंचा आंकड़ा - onion exports from maharashtra double figure crosses 10 59 lakh tonnes",,hindi.business-standard.com,https://hindi.business-standard.com/commodities/onion-exports-from-maharashtra-double-figure-crosses-10-59-lakh-tonnes-id-529119,Hindi
Onion,Bangladesh,demand,"Onion farmers demand ₹1500 per quintal compensation , procure onions at ₹25 per kg",,thehindu.com,https://www.thehindu.com/incoming/onion-farmers-demand-1500-per-quintal-compensation-procure-onions-at-25-per-kg/article70994987.ece,English
Onion,Bangladesh,demand,"India Trade with Bangladesh : सिर्फ 0 . 01 % का अंतर और अमेरिका चारों खाने चित , बांग्लादेश के बाजार में भारत का बड़ा धमाका",,navbharattimes.indiatimes.com,https://navbharattimes.indiatimes.com/business/business-news/india-surpasses-us-as-bangladesh-second-largest-trading-partner/articleshow/131277362.cms,Hindi
Onion,Bangladesh,demand,Onion price crash leaves North Karnataka growers in distress | Hubballi News,,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/city/hubballi/onion-price-crash-leaves-north-karnataka-growers-in-distress/articleshow/130500805.cms,English
Onion,Bangladesh,demand,Israel - Iran - US War Impact : कांद्याची आता पावडर होणार ! ,,prahaar.in,https://prahaar.in/2026/04/15/israel-iran-us-war-impact-onions-to-be-converted-into-powder/,Marathi
Onion,Bangladesh,demand,Fadnavis Announces Onion Purchase At Rs 12 . 35 / Kg ; Farmers Unhappy,,deccanchronicle.com,https://www.deccanchronicle.com/nation/fadnavis-announces-onion-purchase-at-rs-1235kg-farmers-unhappy-1956978,English
Onion,Bangladesh,demand,২ হাজার মিনি কোল্ড স্টোরেজ স্থাপনের উদ্যোগ নিচ্ছে সরকার |,,bd-pratidin.com,https://www.bd-pratidin.com/national/2026/06/15/1262462,Bengali
Onion,Bangladesh,demand,"Govt to Set Up 2 , 000 Mini Cold Storages Across Country : Agriculture Minister",,bssnews.net,https://www.bssnews.net/news-flash/396110,English
Onion,Bangladesh,demand,Nashik onion farmers crisis - कांद्याच्या जखमेवर सरकारचे मीठ ; शेतकरी अखेर किती दिवस तग धरणार ? ,,pudhari.news,https://pudhari.news/maharashtra/north-maharashtra/nashik/nashik-onion-farmers-crisis-government-policy-impact-ss88,Marathi
Onion,Bangladesh,demand,From export bans to price crashes : Why onion farmers need more than buffer stock purchases,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/economy/agriculture/from-export-bans-to-price-crashes-why-onion-farmers-need-more-than-buffer-stock-purchases/articleshow/131956593.cms,English
Onion,Bangladesh,demand,ঈদ ঘিরে মসলার বাজারে কারসাজি | | বাংলাদেশ প্রতিদিন,,bd-pratidin.com,https://www.bd-pratidin.com/city/2026/05/25/1255281,Bengali
Onion,Bangladesh,demand,মসলার উৎপাদন ৩০ বছরে বেড়েছে ১৫ গুণ,,jugantor.com,https://www.jugantor.com/tp-lastpage/1099613,Bengali
Onion,Bangladesh,demand,বৈশাখের আগমনে ইলিশের নাভিশ্বাস | | বাংলাদেশ প্রতিদিন,,bd-pratidin.com,https://www.bd-pratidin.com/last-page/2026/04/11/1237294,Bengali
Onion,Bangladesh,demand,"Pune : Maharashtra Government To Announce Farm Loan Waiver Before June 30 , Says CM Devendra Fadnavis",,freepressjournal.in,https://www.freepressjournal.in/pune/pune-maharashtra-government-to-announce-farm-loan-waiver-before-june-30-says-cm-devendra-fadnavis,English
Onion,Bangladesh,demand,"  Rs 12 . 35 / kg wont even pay for fertiliser , labour : Maharashtra onion farmers call Centre procurement price inadequate | Pune News",,indianexpress.com,https://indianexpress.com/article/cities/pune/maharashtra-onion-farmers-call-centres-procurement-price-inadequate-10694119/,English
Onion,Bangladesh,demand,প্রধানমন্ত্রীর সাথে মুক্ত আলোচনার সুযোগ পাচ্ছেন ডিসিরা,,dailyinqilab.com,https://dailyinqilab.com/national/news/888328,Bengali
Onion,Bangladesh,demand,দ্রব্যমূল্যে অস্থির জনজীবন | | বাংলাদেশ প্রতিদিন,,bd-pratidin.com,https://www.bd-pratidin.com/national/2026/04/10/1237036,Bengali
Onion,Germany,export,Soğan Amasyadan Avrupaya gönderiliyor,,ekonomi.haber7.com,https://ekonomi.haber7.com/ekonomi/haber/3620637-sogan-amasyadan-avrupaya-gonderiliyor,Turkish
Onion,Germany,export,Pazarın en ucuzu : Kilosu 15 lira ! Amasyadan Avrupaya ihraç ediliyor,,turkiyegazetesi.com.tr,https://www.turkiyegazetesi.com.tr/ekonomi/pazarin-en-ucuzu-kilosu-15-lira-amasyadan-avrupaya-ihrac-ediliyor-1784400,Turkish
Onion,Germany,export,Pazarın en ucuz ürünü oldu ! Kilosu 15 TLye satılıyor,,yenikonya.com.tr,https://www.yenikonya.com.tr/guncel/pazarin_en_ucuz_urunu_oldu_kilosu_15_tl_ye_satiliyor-1976866,Turkish
Onion,Germany,export,"  The estimation is a reduction of 30 % on last year , driven by market indications of demand and crop availability  ",,freshplaza.com,https://www.freshplaza.com/north-america/article/9836240/the-estimation-is-a-reduction-of-30-on-last-year-driven-by-market-indications-of-demand-and-crop-availability/,English
Onion,Germany,export,"Caramelised onions , pickled rings , and shallots",,freshplaza.com,https://www.freshplaza.com/north-america/article/9830933/caramelised-onions-pickled-rings-and-shallots/,English
Onion,Germany,export,Fußball - WM 2026 : Karibisches Matchday - Meal aus Curacao,,merkur.de,https://www.merkur.de/leben/genuss/fussball-wm-2026-karibisches-matchday-meal-aus-curacao-zr-94346065.html,German
Onion,Germany,export,La capital mundial de las papas fritas tiene un problema : demasiadas papas,,tn.com.ar,https://tn.com.ar/economia/2026/06/02/la-capital-mundial-de-las-papas-fritas-tiene-un-problema-demasiadas-papas/,Spanish
Onion,Germany,export,Η κρίση της τηγανητής πατάτας « χτυπάει » το Βέλγιο : Πέντε εκατ . τόνοι περισσεύουν στην Ευρώπη,,newsbomb.gr,https://www.newsbomb.gr/kosmos/story/1739779/i-krisi-tis-tiganitis-patatas-xtypaei-to-velgio-pente-ekat-tonoi-perisseyoun-stin-evropi,Greek
Onion,Germany,export,"  Demand for crownless pineapple , which now accounts for 15 % of our exports , still grows  ",,freshplaza.com,https://www.freshplaza.com/north-america/article/9827426/demand-for-crownless-pineapple-which-now-accounts-for-15-of-our-exports-still-grows/,English
Onion,Germany,export,Tomates en pleno mes de mayo,,hoy.es,https://www.hoy.es/agro/innovacion/tomates-pleno-mes-mayo-20260508094535-nt.html,Spanish
Onion,Germany,export,  我们看到了一个更加开放 、 高效 、 绿色的内蒙古 - 新闻中心 - 内蒙古新闻网,,inews.nmgnews.com.cn,https://inews.nmgnews.com.cn/system/2026/05/14/030347038.shtml,Chinese
Onion,Germany,export,Імпорт продуктів в Україну – чому зростають закупівлі та ціни,,rbc.ua,https://www.rbc.ua/rus/news/bitva-politsi-chomu-ukrayina-naroshchue-import-1781101482.html,Ukrainian
Onion,Germany,export,"Macfrut Daily 23 Aprile : Mango e Avocado Sud Italia . Filiera pomodoro , robotica e droni in campo",,emiliaromagnanews24.it,https://www.emiliaromagnanews24.it/macfrut-daily-23-aprile-mango-e-avocado-sud-italia-filiera-pomodoro-robotica-e-droni-in-campo-384457.html,Italian
Onion,Germany,demand,Kuru soğan ihracatı 15 kat arttı,,uzmanpara.milliyet.com.tr,https://uzmanpara.milliyet.com.tr/uzmanpara/kuru-sogan-ihracati-15-kat-artti-7577990,Turkish
Onion,Germany,demand,Kuru soğan ihracatı ilk çeyrekte yaklaşık 15 kat arttı,,haberler.com,https://www.haberler.com/ekonomi/kuru-sogan-ihracati-ilk-ceyrekte-yaklasik-15-kat-19784036-haberi/,Turkish
Onion,Germany,demand,全球资金Risk off ， 钱都去哪了 ？- 虎嗅网,,huxiu.com,https://www.huxiu.com/article/4849220.html,Chinese
Onion,Germany,demand,一张电子纸引来6亿元订单,,zjnews.zjol.com.cn,https://zjnews.zjol.com.cn/zjnews/202604/t20260422_31619561.shtml,Chinese
Onion,Germany,demand,甬企为机器人皮肤装上  感知神经  一张电子纸引来6亿元订单,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1863122701373711683,Chinese
Onion,Germany,demand,百醫生技推台灣首創 「 煎的膠原 」 專利技術切入機能性食品新藍海,,n.yam.com,https://n.yam.com/Article/20260420982878,Chinese
Onion,Germany,demand,旗舰电动为驾驭而生 沃尔沃EX90 沃尔沃ES90联袂开启重庆首秀 - 国际在线,,k.sina.com.cn,https://k.sina.com.cn/article_7857141524_1d452771401903ci8e.html,Chinese
Onion,Germany,demand,햄버거,,terms.naver.com,https://terms.naver.com/entry.naver?docId=2076194&cid=42717&categoryId=42718,Korean
Onion,Germany,demand,多门冰箱值得买清单 小户型WiFi智控+快速制冰优选,,jd.zol.com.cn,https://jd.zol.com.cn/1193/11930822.html,Chinese
Onion,Germany,demand,東協財經 ／ 2026年5月5日東協快訊 | 產經,,cna.com.tw,https://www.cna.com.tw:443/news/afe/202605053001.aspx,Chinese
Onion,Germany,demand,一份新菜单 ： 必胜客如何让年轻人乐于  见面吃饭  |必胜客|牛排 _ 新浪科技 _ 新浪网,,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2026-04-20/doc-inhvcmef8583431.shtml,Chinese
Onion,Germany,demand,沃尔沃EX90 & 沃尔沃ES90正式上市 ， 限时参考价45 . 99万元起与38 . 99万元,,ifanr.com,https://www.ifanr.com/digest/1667572,Chinese
Onion,Germany,demand,一束光暖中国 ： 中惠电热膜清洁供暖的初心与征途,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1863063276740333895,Chinese
Onion,Germany,demand,一份新菜单 ： 必胜客如何让年轻人乐于  见面吃饭  ,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1863858668991749268,Chinese
Onion,Singapore,import,"Restoran Padang Sederhana Buka Cabang Pertama di Australia , Bumbu Impor dari Indonesia",,kompas.com,https://www.kompas.com/food/read/2026/05/30/103947275/restoran-padang-sederhana-buka-cabang-pertama-di-australia-bumbu-impor-dari,Indonesian
Onion,Singapore,import,송미령 장관  사람 떠나는 농촌 악순환 바꾸는 게 기본소득  ,,ohmynews.com,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003238382&PAGE_CD=N0002&CMPT_CD=M0112,Korean
Onion,China,export,"Onion Exporters Request Indian Government to Avoid Export Restrictions Amid Price Surge , ETRetail",,retail.economictimes.indiatimes.com,https://retail.economictimes.indiatimes.com/news/food-entertainment/grocery/exporters-urge-govt-not-to-impose-curbs-on-onions/131980685,English
Onion,China,export,China onion exports enter the new production season window,,freshplaza.com,https://www.freshplaza.com/north-america/article/9852104/china-s-onion-exports-enter-the-new-production-season-window/,English
Onion,China,export,中國蔬菜疑洗產地輸台 台商籲借鏡美國防堵 | 台商 | 越南 | 洗產地,,epochtimes.com.tw,http://www.epochtimes.com.tw/n506079/%E4%B8%AD%E5%9C%8B%E8%94%AC%E8%8F%9C%E7%96%91%E6%B4%97%E7%94%A2%E5%9C%B0%E8%BC%B8%E5%8F%B0-%E5%8F%B0%E5%95%86%E7%B1%B2%E5%80%9F%E9%8F%A1%E7%BE%8E%E5%9C%8B%E9%98%B2%E5%A0%B5.html,Chinese
Onion,China,export,薄膜太阳能  首秀  广交会 ： 以硬核技术撬动全球民用与产业新场景 - 手机快报 - ITBear比尔科技,,itbear.com.cn,https://www.itbear.com.cn/html/2026-04/1282327.html,Chinese
Onion,China,export,大英图书馆一幅 《 卖羊图 》， 藏着清代广州怎样的贸易秘密 ？ ,,ysln.ycwb.com,https://ysln.ycwb.com/content/2026-04/09/content_54054289.html,Chinese
Onion,China,export,"Rare earth mining is poisoning Mekong River tributaries , threatening  the world kitchen  ",,latimes.com,https://www.latimes.com/world-nation/story/2026-04-29/rare-earth-mining-is-poisoning-mekong-river-tributaries-threatening-the-worlds-kitchen,English
Onion,China,export,"Edamame , une fève de soja qui regorge datouts",,humanite.fr,https://www.humanite.fr/vie-quotidienne/bon-et-sain/edamame-une-feve-de-soja-qui-regorge-datouts,French
Onion,China,export,Rare earths : mining is poisoning Mekong River tributaries,,bnnbloomberg.ca,https://www.bnnbloomberg.ca/business/2026/04/29/rare-earth-mining-is-poisoning-mekong-river-tributaries-threatening-the-worlds-kitchen/,English
Onion,China,export,Rare earth mining is poisoning Mekong tributaries,,columbian.com,https://www.columbian.com/news/2026/may/02/rare-earth-mining-is-poisoning-mekong-tributaries/,English
Onion,China,export,"भारत , न्यूजीलैंड ने एफटीए पर किए हस्ताक्षर , 100 फीसदी भारतीय निर्यात टैक्स - फ्री",,tarunmitra.in,https://www.tarunmitra.in/business/india-new-zealand-signs-fta-100-indian-exports-tax-free/article-139401,Hindi
Onion,China,export,肯德基快开成国企了|麦当劳|kfc|快餐|必胜客|炸鸡,,163.com,https://www.163.com/news/article/KSTJEPCV00018ASD.html,Chinese
Onion,China,export,Tania żywność nie zostanie z nami długo . Kiedy ceny zaczną rosnąć ? ,,tokfm.pl,https://www.tokfm.pl/gospodarka/tania-zywnosc-nie-zostanie-z-nami-dlugo-kiedy-ceny-zaczna-rosnac,Polish
Onion,Japan,export,양파 1만t 수출 추진 … 대만에 햇양파 100t 첫 선적,,biz.heraldcorp.com,https://biz.heraldcorp.com/article/10763383,Korean
Onion,Japan,export,양파밭 갈아엎는 농민들 … 정부는 2000톤 수출로 가격 방어,,etoday.co.kr,https://www.etoday.co.kr/news/view/2586197,Korean
Onion,Japan,export,"전주시 , 양파 폭락 해외 수출로 활로 찾는다",,inews24.com,http://inews24.com/view/1980549,Korean
Onion,Japan,export,3월 생산자물가 1 . 6 % ↑석유 · 화학제품 급등에 4년여 만  최고  ,,newsway.co.kr,https://www.newsway.co.kr/news/view?ud=2026042116224794625,Korean
Onion,Japan,export,"MACAU DAILY TIMES 澳門每日時報Mining is poisoning Mekong River , that starts in China , threatening  the world kitchen  ",,macaudailytimes.com.mo,https://macaudailytimes.com.mo/mining-is-poisoning-mekong-river-that-starts-in-china-threatening-the-worlds-kitchen.html,English
Onion,Japan,export,"The Worldfolio : Asahico Repositions Tofu as a Global Plant Protein Through Innovation , Technology and Changing Consumer Habits",,theworldfolio.com,https://www.theworldfolio.com/interviews/asahico-repositions-tofu-as-global-plant-protein-through-innovation-technology-and-changing-consumer-habits/7416/,English
Onion,Japan,export,לחם קופים מקסיקני ופרי האצבעות הקדוש - מסע מרתק אחר הפירות המוזרים בתבל,,kikar.co.il,https://www.kikar.co.il/interesting/tgf4fo,Hebrew
Onion,Japan,export,The $100 Billion Ghost : Why the 2026 Hunt for Bitcoin Creator Satoshi Nakamoto Has Reached a Fever Pitch,,indianexpress.com,https://indianexpress.com/article/world/my-quest-solve-bitcoin-great-mystery-10628748/,English
Onion,Japan,export,深读丨一场企业家与科学家的双向奔赴 - 经济,,fjnews.fjsen.com,http://fjnews.fjsen.com/2026-05/13/content_32184177.htm,Chinese
Onion,Japan,demand,함양 들녘 양파밭 짓밟은 트랙터 - 오마이뉴스,,ohmynews.com,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003234521&PAGE_CD=N0002&BLCK_NO=&CMPT_CD=M0147,Korean
Onion,Japan,demand,欣葉 「 彩膳楽亭 」 正式亮相 ！ 秒飛日本街町 香魚姿燒 、 味噌銀鱈吃到飽,,n.yam.com,https://n.yam.com/Article/20260609486817,Chinese
